NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,위도,경도
2865,서울특별시 노원구 공릉동,6**,12m미만,15.0,전세,202202,4,5000,0,2010.0,화랑로,-,-,-,,,단독다가구,35.8445072,129.214774
2866,서울특별시 노원구 공릉동,5**,8m미만,25.0,전세,202202,4,7500,0,1983.0,동일로190길,202202~202302,신규,-,,,단독다가구,37.6260773,127.0743212
2867,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202202,4,8000,0,2017.0,동일로184길,202203~202402,신규,-,,,단독다가구,37.6243513,127.0758936
2868,서울특별시 노원구 공릉동,4**,8m미만,18.18,전세,202202,4,7500,0,2015.0,공릉로41가길,202202~202302,신규,-,,,단독다가구,37.6253401,127.0790324
2869,서울특별시 노원구 공릉동,4**,8m미만,16.0,전세,202202,4,7300,0,2015.0,공릉로41라길,202202~202302,신규,-,,,단독다가구,37.6252785,127.0781803
2870,서울특별시 노원구 공릉동,4**,8m미만,16.0,전세,202202,4,8300,0,2015.0,공릉로41라길,202202~202302,신규,-,,,단독다가구,37.6252785,127.0781803
2871,서울특별시 노원구 공릉동,2**,12m미만,28.0,전세,202202,4,8400,0,2018.0,공릉로42길,-,-,-,,,단독다가구,37.6249855,127.0806081
2872,서울특별시 노원구 상계동,4**,12m미만,41.47,전세,202202,3,11000,0,1996.0,한글비석로47길,202202~202402,신규,-,,,단독다가구,37.6620354,127.0667451
2873,서울특별시 노원구 공릉동,3**,8m미만,35.0,전세,202202,3,6500,0,1991.0,공릉로33길,-,-,-,,,단독다가구,,
2874,서울특별시 노원구 공릉동,3**,8m미만,35.0,전세,202202,3,6500,0,1991.0,공릉로33길,-,-,-,,,단독다가구,,
2875,서울특별시 노원구 공릉동,4**,8m미만,17.0,전세,202202,3,9000,0,2017.0,공릉로41다길,202202~202302,신규,-,,,단독다가구,37.6252888,127.0784778
2876,서울특별시 노원구 공릉동,4**,8m미만,17.0,전세,202202,3,7500,0,2016.0,공릉로41가길,202202~202302,신규,-,,,단독다가구,37.6253401,127.0790324
2877,서울특별시 노원구 월계동,4**,8m미만,19.8,전세,202202,3,8000,0,1977.0,광운로10길,-,-,-,,,단독다가구,37.6206879,127.059636
2878,서울특별시 노원구 월계동,3**,8m미만,15.0,전세,202202,3,7500,0,2016.0,광운로15길,202202~202302,신규,-,,,단독다가구,37.622117,127.0610905
2879,서울특별시 노원구 월계동,4**,8m미만,15.0,전세,202202,3,8500,0,2017.0,광운로7길,202202~202302,신규,-,,,단독다가구,37.6208683,127.0582248
2880,서울특별시 노원구 월계동,5**,8m미만,13.1,전세,202202,3,8500,0,2009.0,광운로15길,202202~202302,신규,-,,,단독다가구,37.622117,127.0610905
2881,서울특별시 노원구 월계동,2**,8m미만,18.0,전세,202202,3,8500,0,2009.0,초안산로2길,202202~202302,신규,-,,,단독다가구,37.6328311,127.0574633
2882,서울특별시 노원구 월계동,2**,8m미만,18.0,전세,202202,3,8500,0,2009.0,초안산로2길,-,-,-,,,단독다가구,37.6328311,127.0574633
2884,서울특별시 노원구 공릉동,5**,12m미만,18.15,전세,202202,3,10000,0,2017.0,동일로178길,202202~202402,신규,-,,,단독다가구,37.6218701,127.0756461
2885,서울특별시 노원구 공릉동,5**,12m미만,30.0,전세,202202,3,3000,0,1996.0,동일로182길,-,-,-,,,단독다가구,37.6232947,127.0767745
2886,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202202,3,7500,0,1983.0,동일로190길,202203~202303,신규,-,,,단독다가구,37.6260773,127.0743212
2887,서울특별시 노원구 공릉동,6**,25m미만,40.0,전세,202202,3,14000,0,1990.0,섬밭로,202203~202403,신규,-,,,단독다가구,37.62053,127.07204
2888,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202202,3,8500,0,2014.0,동일로182길,202202~202302,신규,-,,,단독다가구,37.6232947,127.0767745
2889,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202202,3,7300,0,2015.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936
2890,서울특별시 노원구 공릉동,5**,12m미만,17.0,전세,202202,3,7000,0,2008.0,동일로178길,202202~202402,신규,-,,,단독다가구,37.6218701,127.0756461
2891,서울특별시 노원구 공릉동,6**,25m미만,40.0,전세,202202,3,14000,0,1990.0,섬밭로,202203~202403,신규,-,,,단독다가구,37.62053,127.07204
2894,서울특별시 노원구 상계동,6*,-,19.8,전세,202202,3,8300,0,,덕릉로124길,202203~202403,신규,-,,,단독다가구,37.6695257,127.0831815
2895,서울특별시 노원구 상계동,1**,8m미만,29.24,전세,202202,3,3000,0,1993.0,덕릉로109나길,-,-,-,,,단독다가구,,
2897,서울특별시 노원구 공릉동,4**,8m미만,25.0,전세,202202,3,6300,0,2012.0,공릉로46가길,-,-,-,,,단독다가구,37.6265839,127.079934
2898,서울특별시 노원구 상계동,1**,12m미만,30.0,전세,202202,3,11500,0,1988.0,상계로12길,202202~202302,신규,-,,,단독다가구,37.6569931,127.0698842
2899,서울특별시 노원구 상계동,3**,12m미만,46.6,전세,202202,3,10000,0,1985.0,상계로24길,202202~202402,신규,-,,,단독다가구,37.6578262,127.0699275
2900,서울특별시 노원구 상계동,3**,8m미만,25.0,전세,202202,3,2700,0,1991.0,상계로24길,-,-,-,,,단독다가구,37.6578262,127.0699275
2901,서울특별시 노원구 하계동,1**,12m미만,21.0,전세,202202,3,10000,0,2014.0,공릉로58길,202202~202402,신규,-,,,단독다가구,37.6359258,127.0747629
2902,서울특별시 노원구 하계동,1**,12m미만,16.0,전세,202202,3,9000,0,2010.0,공릉로58길,202202~202402,신규,-,,,단독다가구,37.6359258,127.0747629
2905,서울특별시 노원구 공릉동,5**,12m미만,20.0,전세,202202,2,7000,0,2008.0,동일로178길,202202~202402,신규,-,,,단독다가구,37.6218701,127.0756461
2906,서울특별시 노원구 하계동,1**,12m미만,18.0,전세,202201,31,10500,0,1992.0,공릉로58길,202202~202302,신규,-,,,단독다가구,37.6359258,127.0747629
2907,서울특별시 노원구 공릉동,4**,8m미만,16.0,전세,202201,30,7300,0,2015.0,공릉로41라길,202202~202302,신규,-,,,단독다가구,37.6252785,127.0781803
2908,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,30,5500,0,2014.0,동일로186길,-,-,-,,,단독다가구,37.6253694,127.0752392
2909,서울특별시 노원구 월계동,2**,8m미만,18.0,전세,202201,29,8500,0,2009.0,초안산로2길,202202~202302,신규,-,,,단독다가구,37.6328311,127.0574633
2910,서울특별시 노원구 월계동,3**,8m미만,15.0,전세,202201,29,7500,0,2016.0,광운로15길,202203~202402,신규,-,,,단독다가구,37.622117,127.0610905
2911,서울특별시 노원구 월계동,5**,8m미만,34.0,전세,202201,29,9000,0,1991.0,월계로44가길,202202~202402,신규,-,,,단독다가구,37.6235021,127.052897
2912,서울특별시 노원구 하계동,7*,12m미만,19.8,전세,202201,29,9500,0,2007.0,공릉로58길,202202~202402,신규,-,,,단독다가구,37.6359258,127.0747629
2913,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,29,8000,0,2013.0,동일로182길,202202~202302,신규,-,,,단독다가구,37.6232947,127.0767745
2914,서울특별시 노원구 공릉동,5**,12m미만,26.0,전세,202201,29,9500,0,2002.0,동일로176길,202202~202402,신규,-,,,단독다가구,37.6202735,127.0755948
2916,서울특별시 노원구 공릉동,5**,8m미만,17.0,전세,202201,29,7500,0,2015.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936
2917,서울특별시 노원구 하계동,7*,12m미만,14.8,전세,202201,29,7500,0,1997.0,공릉로58길,202202~202302,신규,-,,,단독다가구,37.6359258,127.0747629
2918,서울특별시 노원구 상계동,1**,8m미만,20.0,전세,202201,29,11500,0,2018.0,노원로32길,202202~202402,신규,-,,,단독다가구,37.6556761,127.0687266
2920,서울특별시 노원구 월계동,2**,8m미만,18.0,전세,202201,29,8500,0,2009.0,초안산로2길,-,-,-,,,단독다가구,37.6328311,127.0574633
2921,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,28,8500,0,2012.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036
2923,서울특별시 노원구 공릉동,5**,8m미만,18.3,전세,202201,28,10000,0,2013.0,동일로,202202~202402,신규,-,,,단독다가구,37.5620971,127.0751968
2924,서울특별시 노원구 공릉동,5**,12m미만,44.5,전세,202201,28,9000,0,1997.0,동일로176길,202202~202302,신규,-,,,단독다가구,37.6202735,127.0755948
2925,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,28,8000,0,2017.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036
2926,서울특별시 노원구 상계동,4**,8m미만,37.0,전세,202201,28,10000,0,1984.0,한글비석로49길,202202~202402,신규,-,,,단독다가구,37.6615564,127.0656972
2927,서울특별시 노원구 월계동,3**,8m미만,14.0,전세,202201,28,5250,0,2016.0,광운로17길,-,-,-,,,단독다가구,37.6224818,127.0579185
2928,서울특별시 노원구 월계동,4**,8m미만,18.0,전세,202201,28,9000,0,2015.0,광운로7길,202202~202302,신규,-,,,단독다가구,37.6208683,127.0582248
2929,서울특별시 노원구 월계동,3**,8m미만,39.0,전세,202201,28,8000,0,1995.0,광운로19가길,-,-,-,,,단독다가구,37.6247424,127.0592915
2930,서울특별시 노원구 월계동,3**,8m미만,14.0,전세,202201,28,5250,0,2016.0,광운로17길,-,-,-,,,단독다가구,37.6224818,127.0579185
2931,서울특별시 노원구 상계동,4**,8m미만,48.0,전세,202201,27,11000,0,1995.0,노원로34길,202203~202403,신규,-,,,단독다가구,37.6615564,127.0656972
2934,서울특별시 노원구 상계동,1***,8m미만,49.0,전세,202201,27,8000,0,1997.0,동일로242길,202202~202402,신규,-,,,단독다가구,37.6750178,127.0581354
2936,서울특별시 노원구 공릉동,3**,8m미만,20.0,전세,202201,27,6500,0,,공릉로39길,-,-,-,,,단독다가구,37.6237527,127.0782212
2937,서울특별시 노원구 공릉동,3**,8m미만,20.0,전세,202201,27,10000,0,,공릉로27길,202202~202302,신규,-,,,단독다가구,37.6254985,127.0778742
2938,서울특별시 노원구 공릉동,4**,8m미만,18.18,전세,202201,27,9000,0,2017.0,공릉로41다길,202202~202302,신규,-,,,단독다가구,37.6252888,127.0784778
2939,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,27,8500,0,2012.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036
2940,서울특별시 노원구 월계동,3**,8m미만,17.0,전세,202201,27,8500,0,2010.0,광운로19가길,202202~202302,신규,-,,,단독다가구,37.6247424,127.0592915
2943,서울특별시 노원구 하계동,1**,12m미만,18.0,전세,202201,26,9000,0,2010.0,공릉로58길,202202~202402,신규,-,,,단독다가구,37.633224,127.0725796
2944,서울특별시 노원구 하계동,1**,12m미만,18.0,전세,202201,26,9000,0,2010.0,공릉로58길,202202~202402,신규,-,,,단독다가구,37.633224,127.0725796
2945,서울특별시 노원구 공릉동,3**,8m미만,18.0,전세,202201,26,7500,0,2014.0,공릉로41마길,202202~202302,신규,-,,,단독다가구,37.6252697,127.0779284
2946,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,26,7000,0,2011.0,동일로182길,-,-,-,,,단독다가구,37.6238518,127.0760651
2947,서울특별시 노원구 공릉동,3**,8m미만,15.0,전세,202201,26,8000,0,2017.0,동일로190길,-,-,-,,,단독다가구,37.6266931,127.0757284
2948,서울특별시 노원구 공릉동,3**,8m미만,15.0,전세,202201,26,9000,0,2017.0,동일로193가길,202202~202302,신규,-,,,단독다가구,37.6273545,127.0712983
2949,서울특별시 노원구 월계동,2**,8m미만,18.0,전세,202201,26,8500,0,2009.0,초안산로2길,202202~202302,신규,-,,,단독다가구,37.6338158,127.0582095
2951,서울특별시 노원구 월계동,6*,8m미만,37.51,전세,202201,26,9000,0,1992.0,석계로8길,202202~202402,신규,-,,,단독다가구,37.6155459,127.0652096
2952,서울특별시 노원구 월계동,3**,8m미만,17.0,전세,202201,26,7000,0,2017.0,광운로19길,-,-,-,,,단독다가구,37.623384,127.0595057
2953,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,26,9000,0,2017.0,동일로180길,202202~202302,신규,-,,,단독다가구,37.622504,127.0759676
2954,서울특별시 노원구 공릉동,4**,8m미만,23.0,전세,202201,26,12000,0,2017.0,공릉로43가길,202202~202302,신규,-,,,단독다가구,37.626768,127.078373
2955,서울특별시 노원구 상계동,1***,8m미만,20.0,전세,202201,26,7000,0,1997.0,동일로241가길,-,-,-,,,단독다가구,37.6760797,127.0529384
2956,서울특별시 노원구 상계동,1***,8m미만,50.0,전세,202201,26,18000,0,2019.0,동일로242가길,202203~202403,신규,-,,,단독다가구,37.6772303,127.0562358
2957,서울특별시 노원구 상계동,3**,8m미만,49.44,전세,202201,26,10500,0,1983.0,상계로19길,202202~202402,갱신,사용,"10,000",0.0,단독다가구,,
2958,서울특별시 노원구 상계동,4**,8m미만,29.0,전세,202201,26,6300,0,1994.0,한글비석로47길,-,-,-,,,단독다가구,37.6597828,127.0660447
2959,서울특별시 노원구 상계동,1**,8m미만,30.0,전세,202201,26,6000,0,1991.0,덕릉로109다길,-,-,-,,,단독다가구,37.6678735,127.0775511
2961,서울특별시 노원구 중계동,2*,8m미만,56.88,전세,202201,25,12000,0,2016.0,중계로6길,202203~202403,신규,-,,,단독다가구,37.6445788,127.0889117
2962,서울특별시 노원구 상계동,1**,12m미만,21.48,전세,202201,25,9000,0,2010.0,한글비석로23길,202202~202402,신규,-,,,단독다가구,37.6599084,127.0711803
2963,서울특별시 노원구 하계동,7*,12m미만,17.1,전세,202201,25,8500,0,1997.0,공릉로58길,202202~202302,신규,-,,,단독다가구,37.633224,127.0725796
2964,서울특별시 노원구 공릉동,5**,8m미만,21.0,전세,202201,25,9000,0,2020.0,공릉로,202203~202403,신규,-,,,단독다가구,37.6393895,127.0693259
2966,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,25,8500,0,2017.0,동일로182길,202201~202301,신규,-,,,단독다가구,37.6238518,127.0760651
2967,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,25,8500,0,2017.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936
2968,서울특별시 노원구 공릉동,5**,25m미만,15.0,전세,202201,25,8000,0,2017.0,동일로173가길,202203~202303,신규,-,,,단독다가구,37.6186978,127.0736517
2969,서울특별시 노원구 공릉동,5**,8m미만,17.0,전세,202201,25,5500,0,2014.0,동일로186길,-,-,-,,,단독다가구,37.6253484,127.075036
2970,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,25,8000,0,2011.0,동일로186길,-,-,-,,,단독다가구,37.6253484,127.075036
2971,서울특별시 노원구 공릉동,5**,12m미만,18.0,전세,202201,25,10000,0,2008.0,동일로176길,202202~202402,신규,-,,,단독다가구,37.6202735,127.0755948
2972,서울특별시 노원구 공릉동,4**,8m미만,15.0,전세,202201,25,6000,0,2006.0,공릉로41라길,-,-,-,,,단독다가구,37.6252785,127.0781803
2973,서울특별시 노원구 공릉동,1**,8m미만,19.0,전세,202201,25,6500,0,2010.0,화랑로51가길,202202~202402,신규,-,,,단독다가구,37.6249957,127.0921995
2974,서울특별시 노원구 공릉동,1**,8m미만,19.0,전세,202201,25,6500,0,2010.0,화랑로51가길,202202~202402,신규,-,,,단독다가구,37.6249957,127.0921995
2975,서울특별시 노원구 공릉동,2**,8m미만,20.4,전세,202201,25,11000,0,2011.0,공릉로32길,202202~202302,신규,-,,,단독다가구,37.6219123,127.0807951
2976,서울특별시 노원구 공릉동,5**,8m미만,18.0,전세,202201,24,7500,0,2015.0,동일로184길,202202~202302,신규,-,,,단독다가구,37.6243513,127.0758936
2977,서울특별시 노원구 공릉동,5**,8m미만,14.0,전세,202201,24,5500,0,2017.0,동일로184길,-,-,-,,,단독다가구,37.6243513,127.0758936
2978,서울특별시 노원구 공릉동,4**,8m미만,18.0,전세,202201,24,8000,0,2016.0,공릉로41다길,202202~202302,신규,-,,,단독다가구,37.6252888,127.0784778
2979,서울특별시 노원구 공릉동,4**,8m미만,20.0,전세,202201,24,8500,0,2016.0,공릉로41나길,202202~202302,신규,-,,,단독다가구,37.6250551,127.0788344
2980,서울특별시 노원구 공릉동,2**,12m미만,33.0,전세,202201,24,10000,0,2018.0,공릉로42길,-,-,-,,,단독다가구,37.6250939,127.0839287
2981,서울특별시 노원구 공릉동,3**,8m미만,51.87,전세,202201,24,20000,0,1976.0,공릉로35길,202201~202301,신규,-,,,단독다가구,,
2982,서울특별시 노원구 공릉동,3**,8m미만,12.0,전세,202201,24,8000,0,2016.0,공릉로27길,202202~202302,신규,-,,,단독다가구,37.6254985,127.0778742
2983,서울특별시 노원구 월계동,2**,8m미만,40.65,전세,202201,24,9000,0,1994.0,초안산로2길,202202~202402,갱신,사용,"9,000",0.0,단독다가구,37.6338158,127.0582095
2986,서울특별시 노원구 상계동,1***,8m미만,40.56,전세,202201,24,7000,0,1995.0,동일로237다길,-,-,-,,,단독다가구,37.6762029,127.0523966
2987,서울특별시 노원구 공릉동,5**,8m미만,20.0,전세,202201,24,8000,0,2012.0,동일로186길,202202~202302,신규,-,,,단독다가구,37.6253484,127.075036
2988,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202201,24,9000,0,2018.0,동일로186길,202203~202403,갱신,-,"2,000",35.0,단독다가구,37.6253484,127.075036
2989,서울특별시 노원구 공릉동,3**,8m미만,18.0,전세,202201,24,6500,0,2013.0,동일로196길,202202~202302,갱신,-,"6,000",0.0,단독다가구,37.6282688,127.0742061
2990,서울특별시 노원구 공릉동,4**,25m미만,54.08,전세,202201,24,25000,0,1978.0,동일로191길,202201~202303,갱신,-,"15,500",0.0,단독다가구,37.6249634,127.0715778
