NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
445,서울특별시 송파구 석촌동,1**,12m미만,33,월세,202408,6,"1,000",66,1992,백제고분로39길,202409~202609,신규,-,,,단독다가구
446,서울특별시 송파구 송파동,1**,25m이상,31.31,월세,202408,6,"17,000",10,2000,송이로,202409~202609,신규,-,,,단독다가구
447,서울특별시 송파구 송파동,1**,25m이상,31.31,월세,202408,6,"17,000",10,2000,송이로,202409~202609,신규,-,,,단독다가구
448,서울특별시 송파구 삼전동,5*,8m미만,33,전세,202408,6,"15,500",0,1996,백제고분로28길,202409~202609,갱신,사용,"15,500",0,단독다가구
449,서울특별시 송파구 삼전동,1**,12m미만,32,월세,202408,6,"1,000",80,2011,백제고분로31길,202409~202609,신규,-,,,단독다가구
450,서울특별시 송파구 삼전동,1**,8m미만,33.25,월세,202408,5,"10,000",25,1996,백제고분로31길,-,-,-,,,단독다가구
451,서울특별시 송파구 거여동,1**,12m미만,30,월세,202408,5,"1,000",50,1992,거마로9길,202408~202608,신규,-,,,단독다가구
452,서울특별시 송파구 마천동,1**,8m미만,67.24,전세,202408,5,"19,000",0,1991,마천로51길,202408~202608,신규,-,,,단독다가구
453,서울특별시 송파구 마천동,1**,8m미만,35,월세,202408,5,"4,000",30,1989,거마로22길,202409~202609,신규,-,,,단독다가구
454,서울특별시 송파구 마천동,2**,8m미만,17,월세,202408,5,300,30,1994,성내천로43가길,202408~202608,갱신,-,300,30,단독다가구
455,서울특별시 송파구 마천동,1**,25m이상,42,월세,202408,5,"1,000",60,1988,성내천로,202409~202609,신규,-,,,단독다가구
456,서울특별시 송파구 송파동,4*,8m미만,42.98,월세,202408,5,"3,000",95,2013,백제고분로45길,202408~202608,갱신,-,"6,000",80,단독다가구
457,서울특별시 송파구 문정동,1**,12m미만,36,월세,202408,5,"1,500",80,1988,송이로33길,202408~202608,신규,-,,,단독다가구
458,서울특별시 송파구 문정동,*,8m미만,22.44,전세,202408,5,"10,000",0,1988,동남로8길,-,-,-,,,단독다가구
459,서울특별시 송파구 문정동,*,8m미만,22.44,전세,202408,5,"10,000",0,1988,동남로8길,202409~202609,신규,-,,,단독다가구
460,서울특별시 송파구 문정동,1**,12m미만,39,월세,202408,5,"5,500",39,1993,송이로34길,202409~202609,신규,-,,,단독다가구
461,서울특별시 송파구 문정동,*,8m미만,22.44,전세,202408,5,"10,000",0,1988,동남로8길,202409~202609,신규,-,,,단독다가구
462,서울특별시 송파구 석촌동,2**,8m미만,43,전세,202408,5,"22,000",0,1998,가락로5길,202409~202609,신규,-,,,단독다가구
463,서울특별시 송파구 석촌동,2**,8m미만,43,전세,202408,5,"22,000",0,1998,가락로5길,202409~202609,신규,-,,,단독다가구
464,서울특별시 송파구 석촌동,7*,8m미만,27.15,월세,202408,5,"1,000",60,1996,백제고분로37가길,202409~202609,신규,-,,,단독다가구
465,서울특별시 송파구 풍납동,1**,8m미만,62.04,월세,202408,5,500,35,1990,바람드리길,202408~202608,신규,-,,,단독다가구
466,서울특별시 송파구 삼전동,5*,8m미만,33,월세,202408,3,"9,000",2,1997,백제고분로22길,202408~202608,신규,-,,,단독다가구
467,서울특별시 송파구 석촌동,2*,8m미만,55,월세,202408,3,"5,000",100,1994,백제고분로36나길,202408~202608,갱신,-,"5,000",100,단독다가구
468,서울특별시 송파구 석촌동,2**,8m미만,43,월세,202408,3,"2,000",90,1990,삼학사로10길,202409~202609,신규,-,,,단독다가구
469,서울특별시 송파구 문정동,4*,12m미만,97.38,월세,202408,3,"15,000",50,1991,동남로2길,202408~202608,신규,-,,,단독다가구
470,서울특별시 송파구 삼전동,1**,8m미만,35.93,월세,202408,3,"1,000",67,1995,백제고분로29길,202408~202608,신규,-,,,단독다가구
471,서울특별시 송파구 거여동,3*,12m미만,37.54,전세,202408,3,"10,500",0,1989,오금로,202410~202610,갱신,사용,"10,000",0,단독다가구
472,서울특별시 송파구 마천동,2**,8m미만,117.2,전세,202408,3,"30,000",0,1995,성내천로53길,202410~202610,신규,-,,,단독다가구
473,서울특별시 송파구 마천동,8*,8m미만,50,월세,202408,3,"8,500",30,1989,마천로43길,202409~202609,신규,-,,,단독다가구
474,서울특별시 송파구 마천동,4*,8m미만,48.03,전세,202408,3,"13,000",0,1996,거마로22길,202408~202608,갱신,사용,"12,600",0,단독다가구
475,서울특별시 송파구 삼전동,4*,8m미만,102.5,전세,202408,2,"38,000",0,1996,삼전로4길,202409~202609,신규,-,,,단독다가구
476,서울특별시 송파구 석촌동,1**,8m미만,28,월세,202408,2,"3,500",48,2013,송파대로47길,202409~202609,신규,-,,,단독다가구
477,서울특별시 송파구 석촌동,2**,8m미만,36,월세,202408,2,"1,000",50,1996,삼학사로6길,202408~202608,신규,-,,,단독다가구
478,서울특별시 송파구 거여동,1**,8m미만,35,전세,202408,2,"10,000",0,1999,오금로53길,202410~202610,신규,-,,,단독다가구
479,서울특별시 송파구 마천동,1**,12m미만,40,전세,202408,2,"6,500",0,1983,마천로61다길,202409~202609,신규,-,,,단독다가구
480,서울특별시 송파구 방이동,1**,8m미만,40,월세,202408,2,500,15,1993,올림픽로32길,202408~202608,갱신,-,500,15,단독다가구
481,서울특별시 송파구 오금동,5*,8m미만,26.4,월세,202408,2,"1,000",45,1988,동남로23길,202408~202608,신규,-,,,단독다가구
482,서울특별시 송파구 삼전동,1**,8m미만,80.04,월세,202408,2,"1,500",80,1998,백제고분로32길,202409~202609,갱신,-,"1,500",55,단독다가구
483,서울특별시 송파구 풍납동,1**,8m미만,20,월세,202408,2,500,20,1991,바람드리22길,202408~202808,갱신,-,500,20,단독다가구
484,서울특별시 송파구 삼전동,5*,8m미만,49.69,월세,202408,2,"13,000",60,1995,삼학사로3길,202408~202608,신규,-,,,단독다가구
485,서울특별시 송파구 문정동,1**,12m미만,58.9,전세,202408,1,"12,000",0,1989,송이로36길,202409~202609,신규,-,,,단독다가구
486,서울특별시 송파구 문정동,1**,12m미만,58.9,전세,202408,1,"12,000",0,1989,송이로36길,202409~202609,신규,-,,,단독다가구
487,서울특별시 송파구 문정동,1*,8m미만,44.99,월세,202408,1,"23,000",9,,문정로5길,-,-,-,,,단독다가구
488,서울특별시 송파구 문정동,6*,12m미만,42.9,월세,202408,1,"5,000",75,1994,문정로4길,202409~202609,신규,-,,,단독다가구
489,서울특별시 송파구 잠실동,2**,8m미만,39,월세,202408,1,500,50,1996,도곡로64길,202408~202608,신규,-,,,단독다가구
490,서울특별시 송파구 마천동,1*,12m미만,45.36,월세,202408,1,"5,000",40,1989,성내천로23길,202408~202608,신규,-,,,단독다가구
491,서울특별시 송파구 마천동,1**,8m미만,33.32,전세,202408,1,"10,000",0,1992,성내천로32가길,202408~202608,신규,-,,,단독다가구
492,서울특별시 송파구 석촌동,2**,8m미만,40,월세,202408,1,"3,000",25,1988,백제고분로34길,202408~202608,신규,-,,,단독다가구
493,서울특별시 송파구 방이동,1**,8m미만,47.28,전세,202408,1,"27,000",0,,올림픽로32길,-,-,-,,,단독다가구
494,서울특별시 송파구 송파동,4*,8m미만,40,월세,202408,1,"24,000",5,1997,백제고분로41길,202409~202609,신규,-,,,단독다가구
495,서울특별시 송파구 송파동,4*,8m미만,40,월세,202408,1,"24,000",5,1997,백제고분로41길,-,-,-,,,단독다가구
496,서울특별시 송파구 마천동,2**,25m이상,64.24,전세,202408,1,"15,000",0,1997,성내천로,202409~202609,신규,-,,,단독다가구
497,서울특별시 송파구 가락동,3*,8m미만,67.2,월세,202408,1,"3,500",50,1987,송이로19길,202408~202607,갱신,-,"3,500",50,단독다가구
498,서울특별시 송파구 풍납동,3**,8m미만,20,월세,202408,1,"1,000",52,2020,풍성로2길,202409~202609,신규,-,,,단독다가구
499,서울특별시 송파구 마천동,1*,12m미만,45.36,월세,202408,1,"5,100",40,1989,성내천로23길,202408~202608,신규,-,,,단독다가구
500,서울특별시 송파구 거여동,*,8m미만,43.28,월세,202407,31,"14,000",10,1998,거마로9길,202408~202608,신규,-,,,단독다가구
501,서울특별시 송파구 거여동,*,8m미만,43.28,월세,202407,31,"14,000",10,1998,거마로9길,202408~202608,신규,-,,,단독다가구
502,서울특별시 송파구 삼전동,6*,8m미만,26.4,월세,202407,31,"1,000",60,1996,백제고분로28길,202408~202608,신규,-,,,단독다가구
503,서울특별시 송파구 송파동,1**,8m미만,24,월세,202407,31,"5,000",58,2021,송이로12길,202408~202508,신규,-,,,단독다가구
504,서울특별시 송파구 거여동,5**,8m미만,47.84,전세,202407,31,"18,000",0,1991,양산로7길,202410~202609,신규,-,,,단독다가구
505,서울특별시 송파구 거여동,1**,12m미만,20,월세,202407,31,300,20,1990,오금로53길,202407~202607,신규,-,,,단독다가구
506,서울특별시 송파구 문정동,4*,12m미만,35,월세,202407,31,"1,000",70,1990,문정로1길,202408~202608,신규,-,,,단독다가구
507,서울특별시 송파구 가락동,1**,12m미만,46.84,월세,202407,31,"8,000",40,1989,오금로38가길,202409~202609,신규,-,,,단독다가구
508,서울특별시 송파구 석촌동,2**,12m미만,42,월세,202407,31,"5,000",69,2003,백제고분로34길,202409~202608,갱신,사용,"5,000",65,단독다가구
509,서울특별시 송파구 석촌동,1**,8m미만,40,전세,202407,31,"21,000",0,1998,백제고분로39길,202408~202608,신규,-,,,단독다가구
510,서울특별시 송파구 마천동,1**,8m미만,35.32,월세,202407,31,500,40,1986,마천로43길,202408~202608,신규,-,,,단독다가구
511,서울특별시 송파구 마천동,1**,8m미만,30,월세,202407,31,0,22,1991,마천로43길,202407~202607,신규,-,,,단독다가구
512,서울특별시 송파구 거여동,2**,8m미만,15,월세,202407,30,"2,500",22,1989,오금로64나길,202408~202707,갱신,-,"2,500",12,단독다가구
513,서울특별시 송파구 거여동,2**,8m미만,23,전세,202407,30,"5,000",0,2007,오금로64라길,202407~202607,신규,-,,,단독다가구
514,서울특별시 송파구 거여동,1**,8m미만,26,전세,202407,30,"7,000",0,1989,성내천로20길,202408~202608,신규,-,,,단독다가구
515,서울특별시 송파구 오금동,1*,8m미만,17,월세,202407,30,500,30,1989,마천로7가길,202407~202607,신규,-,,,단독다가구
516,서울특별시 송파구 송파동,2*,8m미만,45,월세,202407,30,"10,000",20,1992,송파대로44길,202409~202609,신규,-,,,단독다가구
517,서울특별시 송파구 마천동,1**,8m미만,66.55,월세,202407,30,"1,500",60,2004,성내천로32가길,202409~202609,신규,-,,,단독다가구
518,서울특별시 송파구 방이동,6*,8m미만,39,전세,202407,30,"19,800",0,1996,올림픽로32길,202408~202608,신규,-,,,단독다가구
519,서울특별시 송파구 방이동,1**,12m미만,82.6,전세,202407,30,"29,900",0,1988,양재대로71길,-,-,-,,,단독다가구
520,서울특별시 송파구 방이동,6*,8m미만,39,전세,202407,30,"19,800",0,1996,올림픽로32길,202408~202608,신규,-,,,단독다가구
521,서울특별시 송파구 마천동,1**,8m미만,59.71,월세,202407,30,"10,000",50,1986,성내천로34가길,202408~202608,신규,-,,,단독다가구
522,서울특별시 송파구 마천동,9*,8m미만,34.43,월세,202407,30,"2,000",40,1995,성내천로,202409~202609,신규,-,,,단독다가구
523,서울특별시 송파구 삼전동,1**,8m미만,44,전세,202407,30,"10,000",0,1996,삼전로10길,202210~202410,신규,-,,,단독다가구
524,서울특별시 송파구 삼전동,3*,8m미만,20,월세,202407,30,500,10,1994,삼전로4길,202407~202607,신규,-,,,단독다가구
525,서울특별시 송파구 풍납동,8*,8m미만,33.55,월세,202407,30,500,65,1992,바람드리15길,202408~202608,신규,-,,,단독다가구
526,서울특별시 송파구 풍납동,8*,8m미만,50.94,전세,202407,30,"7,000",0,1988,바람드리길,202408~202608,신규,-,,,단독다가구
527,서울특별시 송파구 풍납동,2**,8m미만,30.37,월세,202407,30,"2,000",40,1987,토성로,202408~202608,갱신,-,"1,800",33,단독다가구
528,서울특별시 송파구 잠실동,2**,8m미만,19.03,전세,202407,30,"13,000",0,1979,석촌호수로12길,202408~202608,신규,-,,,단독다가구
529,서울특별시 송파구 잠실동,2**,8m미만,26,월세,202407,30,"5,000",35,1986,백제고분로11길,202407~202607,신규,-,,,단독다가구
530,서울특별시 송파구 풍납동,2**,8m미만,45.64,전세,202407,30,"20,000",0,2005,풍성로14길,202409~202608,신규,-,,,단독다가구
531,서울특별시 송파구 풍납동,4**,8m미만,36.3,월세,202407,30,"5,000",65,2017,토성로15길,202409~202609,신규,-,,,단독다가구
532,서울특별시 송파구 오금동,1**,12m미만,71.11,월세,202407,29,"5,000",41,1991,마천로21길,202408~202607,갱신,-,"5,000",41,단독다가구
533,서울특별시 송파구 송파동,1**,12m미만,23.1,월세,202407,29,"3,000",25,1988,송이로8길,202408~202608,신규,-,,,단독다가구
534,서울특별시 송파구 문정동,2*,12m미만,23,월세,202407,29,"1,000",42,1996,동남로8길,202407~202607,신규,-,,,단독다가구
535,서울특별시 송파구 마천동,2**,8m미만,82.26,전세,202407,29,"25,000",0,1984,성내천로49길,202410~202609,신규,-,,,단독다가구
536,서울특별시 송파구 삼전동,3*,8m미만,249.5,월세,202407,29,"2,000",100,1987,백제고분로22길,202408~202608,신규,-,,,단독다가구
537,서울특별시 송파구 풍납동,3**,8m미만,61.15,월세,202407,29,"13,000",31,,강동대로7길,202408~202608,신규,-,,,단독다가구
538,서울특별시 송파구 송파동,9*,12m미만,66.27,전세,202407,29,"28,000",0,1992,백제고분로42길,202407~202607,갱신,-,"24,000",0,단독다가구
539,서울특별시 송파구 송파동,2*,8m미만,39.6,월세,202407,29,"12,000",50,,백제고분로41길,202409~202609,신규,-,,,단독다가구
540,서울특별시 송파구 풍납동,3**,8m미만,62.75,월세,202407,29,"13,000",33,1996,강동대로7길,202408~202608,신규,-,,,단독다가구
541,서울특별시 송파구 잠실동,3**,8m미만,40,월세,202407,28,"5,000",60,1995,백제고분로14길,202408~202608,신규,-,,,단독다가구
542,서울특별시 송파구 풍납동,9*,8m미만,38,월세,202407,28,500,68,1996,바람드리5길,202408~202607,신규,-,,,단독다가구
543,서울특별시 송파구 잠실동,2**,8m미만,26.4,월세,202407,28,"5,000",40,1996,백제고분로17길,-,-,-,,,단독다가구
544,서울특별시 송파구 마천동,3**,8m미만,55.44,월세,202407,28,100,30,1988,성내천로43나길,202407~202607,신규,-,,,단독다가구
545,서울특별시 송파구 잠실동,2**,8m미만,42,월세,202407,28,"1,000",105,2001,석촌호수로12길,202409~202609,갱신,-,"1,000",100,단독다가구
546,서울특별시 송파구 풍납동,9*,8m미만,38.9,월세,202407,28,500,68,1996,바람드리5길,202408~202607,신규,-,,,단독다가구
547,서울특별시 송파구 송파동,2*,8m미만,36.3,월세,202407,27,"1,000",70,1997,백제고분로41길,202408~202608,신규,-,,,단독다가구
548,서울특별시 송파구 방이동,1**,8m미만,29,월세,202407,27,"5,500",90,2023,백제고분로48가길,202407~202607,신규,-,,,단독다가구
549,서울특별시 송파구 방이동,5*,8m미만,18,월세,202407,27,500,45,2001,올림픽로34길,202407~202607,신규,-,,,단독다가구
550,서울특별시 송파구 송파동,8*,8m미만,29,월세,202407,27,"2,000",70,2008,송파대로40길,202407~202607,신규,-,,,단독다가구
551,서울특별시 송파구 송파동,1**,8m미만,35.8,전세,202407,27,"10,000",0,1988,가락로23길,202409~202609,신규,-,,,단독다가구
552,서울특별시 송파구 송파동,9*,8m미만,33,월세,202407,27,"4,500",60,1994,가락로18길,202408~202608,갱신,-,"3,500",50,단독다가구
553,서울특별시 송파구 송파동,1*,8m미만,248.8,월세,202407,27,"1,000",65,1987,백제고분로41길,202408~202608,신규,-,,,단독다가구
554,서울특별시 송파구 송파동,1**,8m미만,35.8,월세,202407,27,"10,000",16,1988,가락로23길,202409~202609,신규,-,,,단독다가구
555,서울특별시 송파구 마천동,3**,8m미만,55,월세,202407,27,500,50,1995,마천로61나길,202408~202608,신규,-,,,단독다가구
556,서울특별시 송파구 마천동,3**,8m미만,30,월세,202407,27,500,35,1995,성내천로43다길,202409~202609,신규,-,,,단독다가구
557,서울특별시 송파구 마천동,9*,12m미만,38.56,월세,202407,27,"1,000",42,1989,마천로39길,202407~202607,신규,-,,,단독다가구
558,서울특별시 송파구 가락동,1**,12m미만,18,월세,202407,27,"5,000",50,2024,송이로24길,202408~202607,신규,-,,,단독다가구
559,서울특별시 송파구 가락동,1**,12m미만,16.7,월세,202407,27,"3,000",50,,송이로24길,202408~202608,신규,-,,,단독다가구
560,서울특별시 송파구 가락동,1*,8m미만,55,월세,202407,27,"3,000",90,1997,송이로17길,202408~202608,신규,-,,,단독다가구
561,서울특별시 송파구 오금동,7*,8m미만,38.24,월세,202407,27,"15,570",8,,성내천로8가길,-,-,-,,,단독다가구
562,서울특별시 송파구 오금동,1**,8m미만,35.15,월세,202407,27,"6,000",20,1995,동남로,-,-,-,,,단독다가구
563,서울특별시 송파구 오금동,1**,8m미만,36.4,월세,202407,27,"3,000",50,1996,동남로28길,202409~202609,신규,-,,,단독다가구
564,서울특별시 송파구 삼전동,7*,8m미만,54.03,월세,202407,27,"2,000",93,1998,삼학사로3길,202408~202608,신규,-,,,단독다가구
565,서울특별시 송파구 석촌동,5*,8m미만,22.66,월세,202407,27,"2,000",82,2019,석촌호수로18길,-,-,-,,,단독다가구
566,서울특별시 송파구 잠실동,3**,8m미만,18.98,월세,202407,27,"10,000",30,2012,도곡로62길,202409~202609,신규,-,,,단독다가구
567,서울특별시 송파구 잠실동,2**,8m미만,14,월세,202407,27,91,91,1995,백제고분로19길,202408~202412,신규,-,,,단독다가구
568,서울특별시 송파구 거여동,3*,8m미만,57.9,전세,202407,27,"17,000",0,1988,오금로62길,202410~202610,신규,-,,,단독다가구
569,서울특별시 송파구 거여동,2**,8m미만,30,전세,202407,27,"7,000",0,1988,오금로68길,202409~202609,신규,-,,,단독다가구
570,서울특별시 송파구 풍납동,4**,8m미만,16,월세,202407,27,"1,000",65,2022,풍성로29길,202408~202608,신규,-,,,단독다가구
571,서울특별시 송파구 풍납동,1**,8m미만,33,월세,202407,26,"1,000",48,2004,바람드리길,202408~202608,신규,-,,,단독다가구
572,서울특별시 송파구 거여동,1**,8m미만,18,전세,202407,26,"3,000",0,1992,거마로15길,202408~202608,신규,-,,,단독다가구
573,서울특별시 송파구 석촌동,2**,8m미만,33,월세,202407,26,"1,000",80,1987,백제고분로34길,202408~202608,신규,-,,,단독다가구
574,서울특별시 송파구 잠실동,2**,8m미만,160.36,전세,202407,26,"40,000",0,1985,올림픽로12길,202411~202611,신규,-,,,단독다가구
575,서울특별시 송파구 잠실동,2**,8m미만,53.97,월세,202407,26,200,45,1994,석촌호수로12길,202407~202507,갱신,-,200,30,단독다가구
576,서울특별시 송파구 마천동,3*,12m미만,42.02,전세,202407,26,"7,000",0,1994,성내천로,202409~202609,신규,-,,,단독다가구
577,서울특별시 송파구 마천동,1**,8m미만,53.55,월세,202407,26,"10,000",25,1975,성내천로38길,202408~202608,신규,-,,,단독다가구
578,서울특별시 송파구 마천동,2**,25m이상,39.29,전세,202407,26,"12,000",0,1990,성내천로39길,202409~202609,신규,-,,,단독다가구
579,서울특별시 송파구 석촌동,2**,8m미만,19.83,월세,202407,26,700,45,1993,가락로11길,202408~202608,신규,-,,,단독다가구
580,서울특별시 송파구 석촌동,2**,12m미만,55,전세,202407,26,"21,000",0,1988,백제고분로34길,202407~202607,갱신,-,"19,000",0,단독다가구
581,서울특별시 송파구 방이동,1**,8m미만,30,월세,202407,26,"1,000",55,1984,오금로23길,202408~202608,신규,-,,,단독다가구
582,서울특별시 송파구 풍납동,1**,8m미만,38.34,월세,202407,26,"1,000",30,1990,바람드리12길,202407~202607,신규,-,,,단독다가구
583,서울특별시 송파구 풍납동,8*,8m미만,27,월세,202407,26,300,35,1989,바람드리5길,202408~202608,신규,-,,,단독다가구
584,서울특별시 송파구 풍납동,1**,8m미만,33,전세,202407,26,"4,000",0,1988,바람드리22길,202407~202607,신규,-,,,단독다가구
585,서울특별시 송파구 가락동,1**,8m미만,85.68,전세,202407,26,"23,000",0,1988,중대로16길,202408~202608,갱신,-,"21,000",0,단독다가구
586,서울특별시 송파구 거여동,6**,-,174.37,월세,202407,26,"10,000",370,2023,위례북로3길,202410~202610,신규,-,,,단독다가구
587,서울특별시 송파구 거여동,6**,-,57,월세,202407,26,"12,000",87,2024,위례북로1길,202409~202609,신규,-,,,단독다가구
588,서울특별시 송파구 거여동,5**,8m미만,50,월세,202407,26,"6,000",50,1992,오금로64나길,202407~202607,갱신,사용,"6,000",40,단독다가구
589,서울특별시 송파구 거여동,1**,12m미만,39.6,전세,202407,25,"17,000",0,1990,거마로7길,202409~202609,신규,-,,,단독다가구
590,서울특별시 송파구 오금동,5*,8m미만,26.91,월세,202407,25,414,18,2023,동남로23가길,202407~202609,신규,-,,,단독다가구
591,서울특별시 송파구 삼전동,9*,8m미만,56.1,월세,202407,25,"3,000",78,1998,백제고분로27길,202408~202608,갱신,-,"3,000",70,단독다가구
592,서울특별시 송파구 잠실동,2**,8m미만,68,전세,202407,25,"33,000",0,1996,백제고분로15길,202409~202609,신규,-,,,단독다가구
593,서울특별시 송파구 마천동,3**,8m미만,83.67,월세,202407,25,"3,000",80,1980,성내천로33가길,202410~202610,신규,-,,,단독다가구
594,서울특별시 송파구 마천동,1**,8m미만,32.77,월세,202407,25,"2,000",50,1989,거마로22길,202407~202607,신규,-,,,단독다가구
595,서울특별시 송파구 마천동,3**,8m미만,136.4,전세,202407,25,"4,000",0,1992,성내천로46길,202407~202607,갱신,-,"3,000",0,단독다가구
596,서울특별시 송파구 문정동,1**,12m미만,15,월세,202407,25,500,57,2016,송이로34길,202408~202608,신규,-,,,단독다가구
597,서울특별시 송파구 방이동,1**,8m미만,212.05,월세,202407,25,"2,000",60,2024,위례성대로14길,202408~202608,신규,-,,,단독다가구
598,서울특별시 송파구 석촌동,2**,12m미만,30,월세,202407,25,500,70,1996,가락로2길,202408~202608,신규,-,,,단독다가구
599,서울특별시 송파구 잠실동,3**,8m미만,45.65,월세,202407,25,"5,000",50,1995,백제고분로14길,202407~202607,신규,-,,,단독다가구
600,서울특별시 송파구 잠실동,2**,8m미만,25,월세,202407,25,"2,000",53,1995,백제고분로19길,202407~202607,신규,-,,,단독다가구
601,서울특별시 송파구 잠실동,2**,8m미만,55,전세,202407,25,"21,700",0,1995,백제고분로19길,202408~202608,신규,-,,,단독다가구
602,서울특별시 송파구 잠실동,2**,8m미만,55,전세,202407,25,"22,000",0,1995,백제고분로19길,202408~202608,신규,-,,,단독다가구
603,서울특별시 송파구 방이동,6*,8m미만,26,월세,202407,24,"2,000",77,2019,오금로13길,202408~202608,신규,-,,,단독다가구
604,서울특별시 송파구 방이동,1**,8m미만,44.17,월세,202407,24,"12,000",60,1997,오금로19길,202408~202608,신규,-,,,단독다가구
605,서울특별시 송파구 방이동,1**,8m미만,44.17,월세,202407,24,"12,000",60,1997,오금로19길,202408~202608,신규,-,,,단독다가구
606,서울특별시 송파구 문정동,8*,8m미만,23.8,월세,202407,24,"15,000",20,,새말로8길,202408~202608,신규,-,,,단독다가구
607,서울특별시 송파구 문정동,8*,8m미만,180.36,월세,202407,24,"15,000",20,1991,새말로8길,202408~202608,신규,-,,,단독다가구
608,서울특별시 송파구 마천동,1**,8m미만,20,월세,202407,24,300,27,1990,성내천로38길,202408~202608,신규,-,,,단독다가구
609,서울특별시 송파구 마천동,3**,8m미만,37.29,전세,202407,24,"12,000",0,1991,성내천로47길,202408~202608,신규,-,,,단독다가구
610,서울특별시 송파구 마천동,1**,8m미만,20,월세,202407,24,300,20,1990,성내천로32가길,202407~202607,신규,-,,,단독다가구
611,서울특별시 송파구 잠실동,2**,8m미만,45,전세,202407,24,"20,000",0,2000,백제고분로13길,202409~202609,신규,-,,,단독다가구
612,서울특별시 송파구 잠실동,3**,8m미만,35,월세,202407,24,"6,000",40,1997,백제고분로18길,202407~202607,갱신,-,"5,000",45,단독다가구
613,서울특별시 송파구 삼전동,*,8m미만,39,전세,202407,24,"17,325",0,1996,백제고분로27길,202407~202607,갱신,-,"16,500",0,단독다가구
614,서울특별시 송파구 거여동,1**,8m미만,19.3,월세,202407,23,500,40,1987,거마로9길,202408~202608,신규,-,,,단독다가구
615,서울특별시 송파구 석촌동,1**,12m미만,33,월세,202407,23,"2,000",80,1988,백제고분로39길,202407~202607,신규,-,,,단독다가구
616,서울특별시 송파구 풍납동,4**,8m미만,40,전세,202407,23,"16,000",0,1997,토성로17길,202408~202608,신규,-,,,단독다가구
617,서울특별시 송파구 풍납동,3**,12m미만,26,월세,202407,23,"3,000",50,1994,강동대로,202408~202608,신규,-,,,단독다가구
618,서울특별시 송파구 오금동,1*,8m미만,56,월세,202407,23,"20,000",25,1990,마천로7가길,202408~202608,신규,-,,,단독다가구
619,서울특별시 송파구 석촌동,2**,8m미만,42.9,월세,202407,23,"3,000",65,1996,백제고분로40길,202407~202607,신규,-,,,단독다가구
620,서울특별시 송파구 문정동,1**,12m미만,42,월세,202407,23,"1,500",61,1993,송이로34길,202407~202607,신규,-,,,단독다가구
621,서울특별시 송파구 방이동,1**,25m미만,25.14,월세,202407,23,"1,000",73,2020,가락로,202408~202608,신규,-,,,단독다가구
622,서울특별시 송파구 가락동,1**,12m미만,27,월세,202407,22,"3,000",70,2024,송이로24길,202407~202607,신규,-,,,단독다가구
623,서울특별시 송파구 문정동,1**,12m미만,16.52,월세,202407,22,"1,500",50,2004,송이로31길,202408~202608,신규,-,,,단독다가구
624,서울특별시 송파구 풍납동,2**,8m미만,32.94,전세,202407,22,"10,000",0,1989,토성로5길,-,-,-,,,단독다가구
625,서울특별시 송파구 풍납동,3**,8m미만,30,월세,202407,22,"2,000",60,1995,강동대로,202407~202607,신규,-,,,단독다가구
626,서울특별시 송파구 송파동,1**,12m미만,43.47,월세,202407,22,"23,000",10,2007,백제고분로46길,202408~202608,갱신,-,"23,000",0,단독다가구
627,서울특별시 송파구 풍납동,8*,8m미만,60.12,월세,202407,22,"4,000",20,1989,바람드리5길,202408~202608,신규,-,,,단독다가구
628,서울특별시 송파구 가락동,1**,8m미만,20,월세,202407,22,"1,000",60,2018,동남로17길,202408~202608,신규,-,,,단독다가구
629,서울특별시 송파구 문정동,2*,12m미만,28.52,월세,202407,22,"3,000",90,2023,동남로8길,202407~202501,신규,-,,,단독다가구
630,서울특별시 송파구 방이동,1**,8m미만,36.27,월세,202407,22,"6,000",41,1988,백제고분로48가길,202409~202609,신규,-,,,단독다가구
631,서울특별시 송파구 풍납동,2**,8m미만,32.94,전세,202407,22,"10,000",0,1989,토성로5길,202408~202608,신규,-,,,단독다가구
632,서울특별시 송파구 삼전동,1*,8m미만,18,월세,202407,20,500,29,1986,백제고분로21길,202307~202507,신규,-,,,단독다가구
633,서울특별시 송파구 잠실동,2**,8m미만,57.6,월세,202407,20,"13,000",45,1991,석촌호수로12길,202409~202609,신규,-,,,단독다가구
634,서울특별시 송파구 잠실동,2**,12m미만,48.58,월세,202407,20,"5,500",230,2024,백제고분로19길,202407~202607,신규,-,,,단독다가구
635,서울특별시 송파구 송파동,1**,8m미만,35,월세,202407,20,"1,000",52,1996,백제고분로44길,-,-,-,,,단독다가구
636,서울특별시 송파구 풍납동,8*,8m미만,23.33,월세,202407,20,500,35,1988,바람드리13길,202408~202608,신규,-,,,단독다가구
637,서울특별시 송파구 풍납동,5**,12m미만,43,월세,202407,20,"5,000",60,1995,토성로19길,202408~202608,신규,-,,,단독다가구
638,서울특별시 송파구 삼전동,1**,8m미만,36,월세,202407,20,"10,000",35,1996,백제고분로32길,202409~202609,신규,-,,,단독다가구
639,서울특별시 송파구 삼전동,1*,8m미만,24.79,월세,202407,20,500,60,2001,삼전로8길,-,-,-,,,단독다가구
