NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원)
1776,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,28.95,202209,17,"25,000",0,6,2013,충민로 5,202211~202411,신규,-,,
1777,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,전세,16.43,202209,17,"16,206",0,12,2017, ,202210~202410,갱신,사용,"15,435",0
1778,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,월세,17.45,202209,17,"16,000",17,14,2019, ,-,-,-,,
1779,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,29.99,202209,17,"1,000",77,15,2013,새말로 62,202210~202310,신규,-,,
1780,서울특별시 송파구 문정동,624,624,0,송파 아이파크,전세,25.87,202209,17,"23,200",0,6,2015,법원로 55,202210~202410,갱신,사용,"22,100",0
1781,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202209,17,"1,000",79,8,2015,법원로 55,202209~202309,갱신,-,"1,000",75
1782,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202209,17,"1,000",82,5,2015,법원로 55,202209~202309,갱신,-,"1,000",78
1783,서울특별시 송파구 석촌동,175-6,175,6,(175-6),월세,19.41,202209,17,"2,000",42,4,2004,백제고분로39길 10-6,-,-,-,,
1784,서울특별시 송파구 석촌동,175-6,175,6,(175-6),월세,19.41,202209,17,"2,000",42,5,2004,백제고분로39길 10-6,-,-,-,,
1785,서울특별시 송파구 신천동,11월 04일,11,4,잠실 푸르지오 월드마크,월세,55.41,202209,17,"40,000",18,8,2013,올림픽로35가길 9,202211~202411,갱신,사용,"40,000",10
1786,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,전세,20.79,202209,16,"20,832",0,7,2018,법원로4길 10,202210~202310,갱신,사용,"19,840",0
1787,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,29.83,202209,16,"1,000",89,9,2015,법원로 55,202210~202310,신규,-,,
1788,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,29.83,202209,16,"4,000",80,9,2015,법원로 55,202210~202310,신규,-,,
1789,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202209,16,"1,000",73,7,2016,법원로 114,202209~202309,갱신,사용,"1,000",69
1790,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202209,16,"1,000",84,12,2013,새말로 62,202211~202311,갱신,사용,"1,000",80
1791,서울특별시 송파구 잠실동,194,194,0,잠실아이파크,월세,24.42,202209,16,"1,000",93,5,2013,올림픽로8길 20,202210~202310,신규,-,,
1792,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,30,202209,16,"23,620",0,12,2013,새말로 62,-,-,-,,
1793,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,25.08,202209,16,"20,410",0,10,, ,202210~202310,갱신,-,"19,440",0
1794,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202209,16,"1,000",66,12,2017,정의로7길 13,202210~202310,신규,-,,
1795,서울특별시 송파구 방이동,Jul-47,47,7,피스티오피스텔,월세,25.27,202209,16,"2,000",135,10,2022,위례성대로2길 10,202209~202309,신규,-,,
1796,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,월세,18.07,202209,16,"2,000",70,6,2019,백제고분로51길 7,-,-,-,,
1797,서울특별시 송파구 방이동,05월 22일,22,5,잠실리시온,전세,43.05,202209,16,"33,000",0,22,2004,오금로 87,202210~202410,신규,-,,
1798,서울특별시 송파구 방이동,Jul-47,47,7,피스티오피스텔,월세,25.27,202209,16,"2,000",130,8,2022,위례성대로2길 10,-,-,-,,
1799,서울특별시 송파구 가락동,166-17,166,17,엠파크,전세,53.13,202209,16,"35,000",0,3,2013,오금로44가길 30,202210~202410,신규,-,,
1800,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,월세,23.8,202209,16,"11,000",40,5,2019, ,202209~202309,-,-,,
1801,서울특별시 송파구 문정동,652-1,652,1,프라비다옥토,전세,29.15,202209,16,"28,000",0,12,2016,법원로4길 17,202210~202410,갱신,-,"23,100",0
1802,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,39.14,202209,15,"35,000",15,17,2016,법원로 114,202210~202310,신규,-,,
1803,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,전세,18.58,202209,15,"16,000",0,15,2022,위례송파로5길 18,202210~202410,신규,-,,
1804,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,29.69,202209,15,"1,000",110,19,2020,올림픽로34길 5-13,202209~202309,신규,-,,
1805,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,20.97,202209,15,"1,000",80,3,2017, ,202209~202309,신규,-,,
1806,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,16.43,202209,15,"5,000",55,5,2017, ,202209~202309,갱신,-,"2,000",60
1807,서울특별시 송파구 방이동,Feb-48,48,2,어반로프트 올림픽파크,월세,18.36,202209,15,"5,000",65,8,2021,위례성대로2길 11,202210~202310,신규,-,,
1808,서울특별시 송파구 방이동,Apr-51,51,4,효성올림픽카운티,월세,38.22,202209,15,"5,000",53,3,2003,백제고분로 497,-,갱신,사용,"5,000",50
1809,서울특별시 송파구 방이동,Feb-35,35,2,쌩모리빌오피스텔,월세,24.99,202209,15,"1,000",53,5,2003,올림픽로 350,202210~202310,신규,-,,
1810,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,전세,18.07,202209,15,"18,100",0,13,2019,백제고분로51길 7,-,-,-,,
1811,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,전세,18.07,202209,15,"21,000",0,20,2019,백제고분로51길 7,202210~202410,신규,-,,
1812,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,24.58,202209,15,"20,475",0,13,, ,202210~202310,신규,-,,
1813,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,20.45,202209,15,"1,000",76,8,2018,법원로4길 5,202209~202309,신규,-,,
1814,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202209,15,"1,000",82,14,2018,법원로4길 10,202209~202309,신규,-,,
1815,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,전세,36.63,202209,15,"37,000",0,6,2016,법원로 114,202210~202410,신규,-,,
1816,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,35.22,202209,15,"30,000",40,5,2016,법원로 114,202209~202409,신규,-,,
1817,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,36.63,202209,15,"1,000",120,9,2016,법원로 114,202209~202212,신규,-,,
1818,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202209,15,"1,000",79,15,2013,새말로 62,202209~202409,갱신,사용,"1,000",75
1819,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,24.9,202209,15,"10,000",45,8,2013,새말로 62,202210~202310,신규,-,,
1820,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,29.63,202209,15,"1,000",95,15,2013,새말로 62,202210~202310,갱신,-,"1,000",90
1821,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202209,15,"12,000",29,14,2013,새말로 62,202210~202310,갱신,-,"12,000",25
1822,서울특별시 송파구 방이동,39,39,0,잠실 제니알,전세,23.54,202209,15,"27,300",0,9,2020,올림픽로34길 6,-,-,-,,
1823,서울특별시 송파구 방이동,49,49,0,오르본 인투파크 오피스텔,월세,29.62,202209,15,"1,000",105,11,2018,오금로11길 55-22,-,-,-,,
1824,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202209,15,"1,000",95,13,2013,충민로 5,-,신규,-,,
1825,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,26.82,202209,15,"22,000",0,6,2013,충민로 5,202210~202410,신규,-,,
1826,서울특별시 송파구 신천동,11월 04일,11,4,잠실 푸르지오 월드마크,전세,84.32,202209,14,"75,000",0,7,2013,올림픽로35가길 9,202211~202411,신규,-,,
1827,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,49.87,202209,14,"35,000",140,13,2015,법원로 55,202210~202410,신규,-,,
1828,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202209,14,"1,000",84,4,2015,법원로 55,202209~202309,갱신,사용,"1,000",80
1829,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,30,202209,14,"28,000",0,12,2013,새말로 62,-,-,-,,
1830,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202209,14,"1,000",105,11,2013,충민로 5,202209~202309,신규,-,,
1831,서울특별시 송파구 오금동,Apr-45,45,4,동인트루빌오피스텔,월세,36.93,202209,14,"1,000",75,3,2003,오금로35길 8,202210~202310,신규,-,,
1832,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,26.82,202209,14,"20,286",0,6,2013,충민로 5,-,-,-,,
1833,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202209,14,"33,680",0,19,, ,202210~202310,갱신,-,"32,083",0
1834,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202209,14,"5,000",51,9,2018,법원로4길 10,202209~202309,갱신,사용,"5,000",48
1835,서울특별시 송파구 방이동,Jul-47,47,7,피스티오피스텔,전세,42.31,202209,14,"50,000",0,12,2022,위례성대로2길 10,202209~202409,신규,-,,
1836,서울특별시 송파구 방이동,Jan-41,41,1,잠실파크웨이,월세,19.13,202209,14,"1,000",80,14,2019,올림픽로34길 5-23,202210~202310,갱신,-,"1,000",77
1837,서울특별시 송파구 방이동,Jun-43,43,6,파크캐슬오피스텔,월세,23.41,202209,14,"1,000",89,3,2021,오금로11길 41,-,갱신,사용,"1,000",85
1838,서울특별시 송파구 거여동,604-2,604,2,송파 풍산 리치안,월세,20.47,202209,14,"1,000",85,12,2022,위례서로 244,202210~202310,신규,-,,
1839,서울특별시 송파구 잠실동,183-4,183,4,쌍용 더 플래티넘 잠실,월세,25.61,202209,14,"5,000",100,10,2022,백제고분로7길 49,-,-,-,,
1840,서울특별시 송파구 잠실동,249,249,0,팍스빌딩,전세,35.18,202209,14,"22,050",0,7,2018,삼전로7길 15,202212~202312,신규,-,,
1841,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,32.43,202209,13,"1,000",110,11,2016,법원로 114,202209~202309,신규,-,,
1842,서울특별시 송파구 송파동,09월 18일,18,9,상아빌리지,월세,31.35,202209,13,"3,000",70,5,2001,백제고분로41길 5-12,202209~202409,신규,-,,
1843,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,29.63,202209,13,"22,050",0,3,2013,새말로 62,-,갱신,사용,"22,050",0
1844,서울특별시 송파구 오금동,Apr-45,45,4,동인트루빌오피스텔,월세,36.93,202209,13,"1,000",85,10,2003,오금로35길 8,202211~202411,신규,-,,
1845,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202209,13,"1,000",87,3,2013,충민로 5,202210~202310,신규,-,,
1846,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202209,13,"11,000",65,12,2016,법원로 114,202209~202309,갱신,-,"16,500",0
1847,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202209,13,"1,000",82,15,2013,새말로 62,202209~202309,갱신,-,"1,000",78
1848,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,전세,44.51,202209,13,"38,235",0,16,2018,송파대로 145,202209~202309,-,-,,
1849,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,59.99,202209,13,"20,000",170,11,2015,법원로 55,202210~202310,신규,-,,
1850,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,27.72,202209,13,"1,000",85,9,2018,법원로4길 10,202209~202309,갱신,-,"1,000",82
1851,서울특별시 송파구 거여동,178-6,178,6,인투파크거여 1단지,전세,29.74,202209,13,"27,000",0,11,2020,거마로9길 7-5,202210~202410,갱신,-,"26,000",0
1852,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,전세,23.14,202209,13,"20,000",0,7,2020, ,202210~202410,신규,-,,
1853,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202209,13,"1,000",90,11,2022,위례송파로5길 18,202209~202409,신규,-,,
1854,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,전세,18.58,202209,13,"16,000",0,13,2022,위례송파로5길 18,202209~202409,신규,-,,
1855,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,전세,18.58,202209,13,"16,500",0,9,2022,위례송파로5길 18,202209~202409,신규,-,,
1856,서울특별시 송파구 방이동,Jun-43,43,6,파크캐슬오피스텔,월세,23.41,202209,13,"2,000",110,15,2021,오금로11길 41,202210~202310,신규,-,,
1857,서울특별시 송파구 문정동,624,624,0,송파 아이파크,전세,25.87,202209,13,"22,995",0,6,2015,법원로 55,202210~202410,갱신,사용,"21,900",0
1858,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.93,202209,13,"36,350",0,7,, ,202210~202310,갱신,-,"34,650",0
1859,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,46.55,202209,13,"10,000",127,7,2013,새말로 62,202210~202310,갱신,-,"10,000",120
1860,서울특별시 송파구 방이동,43,43,0,대명벨리온,전세,17.12,202209,13,"19,000",0,14,2017, ,202210~202410,신규,-,,
1861,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,월세,23.73,202209,12,"3,000",94,11,2021,오금로11길 45,202210~202310,신규,-,,
1862,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202209,11,"1,000",94,2,2013,충민로 5,-,갱신,-,"1,000",89
1863,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,29.99,202209,10,"22,601",0,3,2013,충민로 5,202209~202309,-,-,,
1864,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,19.37,202209,10,"1,000",67,4,2018,법원로4길 5,202210~202310,갱신,사용,"1,000",64
1865,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,전세,20.79,202209,9,"22,500",0,8,2018,법원로4길 10,202210~202410,신규,-,,
1866,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,전세,21.06,202209,8,"20,000",0,11,2017,정의로7길 13,202210~202410,신규,-,,
1867,서울특별시 송파구 잠실동,175-12,175,12,올림픽타워,월세,34.02,202209,8,"5,000",65,11,2004,올림픽로 88,202209~202409,신규,-,,
1868,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202209,8,"1,000",90,11,2022,위례송파로5길 18,202209~202409,신규,-,,
1869,서울특별시 송파구 거여동,178-139,178,139,인투파크거여 2단지,월세,29.98,202209,8,"2,000",70,6,2020,거마로 29,202209~202409,갱신,-,"2,000",90
1870,서울특별시 송파구 방이동,Apr-35,35,4,I-SPACE 잠실2,월세,29.6,202209,8,"1,000",70,9,2003,올림픽로 354,202210~202410,신규,-,,
1871,서울특별시 송파구 방이동,Mar-40,40,3,올림픽파크뷰,월세,30.39,202209,8,"1,000",80,11,2004,올림픽로 374,202210~202410,신규,-,,
1872,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,전세,24.09,202209,8,"24,000",0,13,2018,송파대로 145,202210~202410,신규,-,,
1873,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,24.66,202209,8,"1,000",77,2,2013,충민로 5,202211~202311,갱신,사용,"1,000",73
1874,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,29.83,202209,8,"1,000",100,7,2015,법원로 55,202209~202309,신규,-,,
1875,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,전세,21.06,202209,8,"19,500",0,9,2017,정의로7길 13,202209~202409,신규,-,,
1876,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,27.29,202209,8,"25,000",0,19,, ,202210~202410,신규,-,,
1877,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.96,202209,7,"10,000",42,8,2013,충민로 5,202210~202309,갱신,사용,"10,000",38
1878,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202209,7,"2,000",95,10,2013,충민로 5,202210~202310,신규,-,,
1879,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202209,7,"12,000",25,9,2022,위례송파로5길 18,202209~202409,신규,-,,
1880,서울특별시 송파구 거여동,178-6,178,6,인투파크거여 1단지,전세,25.59,202209,7,"23,500",0,14,2020,거마로9길 7-5,-,-,-,,
1881,서울특별시 송파구 거여동,604-2,604,2,송파 풍산 리치안,전세,20.47,202209,7,"19,000",0,7,2022,위례서로 244,202209~202409,신규,-,,
1882,서울특별시 송파구 잠실동,178-6,178,6,잠실 M타워,월세,17.17,202209,7,"10,000",29,14,2018,올림픽로8길 7,202209~202309,신규,-,,
1883,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,24.05,202209,7,"2,000",66,5,2018,송파대로 145,202209~202309,갱신,-,"2,000",63
1884,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,49.98,202209,7,"27,000",110,14,2015,법원로 55,202210~202310,신규,-,,
1885,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,29.63,202209,7,"1,000",87,8,2013,새말로 62,202211~202311,갱신,-,"1,000",85
1886,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,38.8,202209,7,"20,000",90,10,2015,법원로 55,202209~202309,신규,-,,
1887,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,41.66,202209,7,"3,000",147,16,2015,법원로 55,202211~202311,갱신,-,"3,000",140
1888,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202209,7,"40,000",0,5,, ,202209~202409,신규,-,,
1889,서울특별시 송파구 가락동,159-9,159,9,사로말,월세,16.43,202209,7,"1,000",55,4,2003,송이로 80,202209~202309,신규,-,,
1890,서울특별시 송파구 석촌동,11월 24일,24,11,석촌호수 나인파크 A,월세,19.34,202209,7,"1,000",100,21,2017, ,202210~202410,신규,-,,
1891,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,17.93,202209,7,"3,000",57,10,2018,법원로4길 10,202211~202311,갱신,사용,"3,000",54
1892,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,29.83,202209,7,"1,000",100,10,2015,법원로 55,202209~202309,신규,-,,
1893,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,23.3,202209,7,"26,000",0,3,2021,오금로11길 45,202209~202409,신규,-,,
1894,서울특별시 송파구 잠실동,40,40,0,갤러리아팰리스,월세,57.19,202209,6,"48,000",30,13,2005,올림픽로 212,202211~202411,갱신,-,"43,000",30
1895,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,24.27,202209,6,"6,000",45,4,2018,송파대로 145,202209~202309,갱신,사용,"6,000",43
1896,서울특별시 송파구 방이동,Jul-47,47,7,피스티오피스텔,전세,25.27,202209,6,"30,000",0,15,2022,위례성대로2길 10,202209~202409,신규,-,,
1897,서울특별시 송파구 방이동,47-13,47,13,보보스타워,월세,24.38,202209,6,500,65,8,2004,오금로11길 49,202209~202409,신규,-,,
1898,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,전세,24.89,202209,6,"28,500",0,9,2019,백제고분로51길 7,202210~202410,신규,-,,
1899,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202209,6,"2,000",63,14,2017,정의로7길 13,202209~202309,갱신,-,"2,000",60
1900,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,전세,21.06,202209,6,"19,500",0,13,2017,정의로7길 13,202209~202409,신규,-,,
1901,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,전세,26.15,202209,6,"23,800",0,5,2016,법원로 114,202210~202310,갱신,사용,"22,700",0
1902,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,24.9,202209,6,"20,835",0,4,2013,새말로 62,-,-,-,,
1903,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,29.63,202209,6,"3,000",90,5,2013,새말로 62,202209~202309,신규,-,,
1904,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,29.99,202209,6,"24,600",0,11,2013,충민로 5,-,-,-,,
1905,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202209,6,"1,000",80,12,2013,충민로 5,202211~202310,갱신,-,"1,000",77
1906,서울특별시 송파구 잠실동,176-8,176,8,(176-8),월세,20.88,202209,6,"1,000",75,12,2012,백제고분로7길 7-9,202209~202409,신규,-,,
1907,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,월세,22.4,202209,5,"1,000",83,11,2017,법원로4길 6,202209~202309,신규,-,,
1908,서울특별시 송파구 방이동,43,43,0,대명벨리온,전세,17.32,202209,5,"18,290",0,14,2017, ,202209~202409,갱신,사용,"17,419",0
1909,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,17.47,202209,5,"1,000",80,8,2018,법원로4길 5,202209~202309,신규,-,,
1910,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,24.75,202209,5,"1,000",77,7,2013,새말로 62,202210~202310,갱신,사용,"1,000",73
1911,서울특별시 송파구 문정동,624,624,0,송파 아이파크,전세,25.87,202209,5,"20,300",0,3,2015,법원로 55,202209~202309,갱신,-,"19,400",0
1912,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202209,5,500,87,11,2013,충민로 5,202211~202311,갱신,-,500,83
1913,서울특별시 송파구 방이동,Apr-49,49,4,아주리센 센트럴파크,전세,28.88,202209,5,"24,150",0,13,2018,오금로11길 55-8,-,-,-,,
1914,서울특별시 송파구 방이동,49,49,0,오르본 인투파크 오피스텔,전세,29,202209,5,"29,900",0,8,2018,오금로11길 55-22,202211~202311,갱신,-,"29,900",0
1915,서울특별시 송파구 방이동,Jan-41,41,1,잠실파크웨이,월세,19.13,202209,5,"1,000",75,4,2019,올림픽로34길 5-23,202209~202309,신규,-,,
1916,서울특별시 송파구 방이동,Jul-47,47,7,피스티오피스텔,전세,25.27,202209,5,"30,000",0,6,2022,위례성대로2길 10,202209~202409,신규,-,,
1917,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,29.79,202209,5,"11,000",51,6,2016,법원로 114,202209~202309,갱신,-,"10,500",49
1918,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,29.79,202209,5,"1,000",95,15,2016,법원로 114,202209~202309,신규,-,,
1919,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,전세,21.06,202209,5,"20,000",0,15,2017,정의로7길 13,202209~202409,신규,-,,
1920,서울특별시 송파구 가락동,Jan-78,78,1,한화오벨리스크,전세,30.28,202209,4,"14,700",0,4,2004,중대로 127,202209~202409,갱신,사용,"14,000",0
1921,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.12,202209,3,"1,000",75,8,2017, ,202209~202309,신규,-,,
1922,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,26.82,202209,3,"20,616",0,7,2013,충민로 5,202210~202410,갱신,사용,"19,635",0
1923,서울특별시 송파구 방이동,Mar-40,40,3,올림픽파크뷰,월세,26.92,202209,3,"1,000",70,3,2004,올림픽로 374,202209~202309,신규,-,,
1924,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202209,3,"1,000",93,7,2013,충민로 5,202210~202310,갱신,-,"1,000",88
1925,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,17.47,202209,3,"1,000",85,13,2018,법원로4길 5,202210~202310,신규,-,,
1926,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,전세,25.77,202209,3,"25,000",0,10,2017,법원로4길 6,202209~202409,신규,-,,
1927,서울특별시 송파구 문정동,652-1,652,1,프라비다옥토,전세,19.74,202209,3,"19,500",0,10,2016,법원로4길 17,202210~202409,신규,-,,
1928,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,전세,25.77,202209,3,"24,800",0,10,2017,법원로4길 6,-,-,-,,
1929,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202209,3,"10,000",40,6,2018,법원로4길 10,202210~202310,신규,-,,
1930,서울특별시 송파구 문정동,624,624,0,송파 아이파크,전세,25.87,202209,3,"24,000",0,5,2015,법원로 55,202209~202409,신규,-,,
1931,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,29.79,202209,3,500,97,13,2016,법원로 114,202209~202309,갱신,-,500,90
1932,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,전세,26.15,202209,3,"20,790",0,9,2016,법원로 114,202210~202310,신규,-,,
1933,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,29.88,202209,3,"27,000",10,13,2015,법원로 55,202209~202409,신규,-,,
1934,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202209,3,"1,000",90,17,2016,법원로 114,202209~202309,신규,-,,
1935,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,30,202209,3,"26,500",0,5,2013,새말로 62,202210~202410,갱신,-,"22,900",0
1936,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,24.75,202209,3,"1,000",76,13,2013,새말로 62,202209~202309,신규,-,,
1937,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,29.99,202209,3,"24,500",0,11,2013,충민로 5,-,-,-,,
1938,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202209,3,"6,000",54,13,2013,충민로 5,-,-,-,,
1939,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,전세,18.52,202209,3,"16,000",0,15,2022,위례송파로5길 18,202209~202409,신규,-,,
1940,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202209,3,"1,000",85,11,2022,위례송파로5길 18,202209~202309,신규,-,,
1941,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.96,202209,3,"1,000",100,8,2013,충민로 5,202209~202309,신규,-,,
1942,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202209,3,"1,000",94,7,2013,충민로 5,202211~202311,갱신,-,"1,000",90
1943,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202209,3,"5,000",56,5,2013,충민로 5,202209~202309,신규,-,,
1944,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,전세,23.14,202209,3,"17,850",0,6,2020,위례송파로3길 12,202209~202409,갱신,사용,"17,000",0
1945,서울특별시 송파구 방이동,May-47,47,5,잠실 소프라우스 오피스텔,월세,18.05,202209,3,"3,000",64,10,2021, ,-,-,-,,
1946,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,16.43,202209,3,"5,000",63,15,2017, ,202209~202309,신규,-,,
1947,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.12,202209,3,"1,000",51,12,2017, ,-,-,-,,
1948,서울특별시 송파구 방이동,Apr-49,49,4,아주리센 센트럴파크,월세,28.88,202209,3,"2,000",100,12,2018,오금로11길 55-8,202210~202310,신규,-,,
1949,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,월세,19.29,202209,3,"1,000",77,5,2019,백제고분로51길 7,202210~202310,신규,-,,
1950,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,월세,18.07,202209,3,"1,000",74,16,2019,백제고분로51길 7,202209~202309,신규,-,,
