NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
604,서울특별시 송파구 풍납동,4**,8m미만,55.65,전세,202211,17,"20,000",0,1987,바람드리24길,-,-,-,,,단독다가구
605,서울특별시 송파구 송파동,5*,8m미만,38,월세,202211,17,"10,000",44,1997,백제고분로45길,202211~202411,갱신,-,"10,000",40,단독다가구
606,서울특별시 송파구 마천동,3**,8m미만,22.04,전세,202211,16,"5,000",0,1985,성내천로33길,-,-,-,,,단독다가구
607,서울특별시 송파구 삼전동,1**,12m미만,45,전세,202211,16,"23,000",0,2004,삼학사로13길,-,-,-,,,단독다가구
608,서울특별시 송파구 오금동,4*,12m미만,39,전세,202211,16,"22,000",0,2008,마천로10길,202212~202412,신규,-,,,단독다가구
609,서울특별시 송파구 오금동,4*,12m미만,39,전세,202211,16,"22,000",0,2008,마천로10길,202212~202412,신규,-,,,단독다가구
610,서울특별시 송파구 잠실동,1**,12m미만,40,월세,202211,16,"12,000",40,1993,백제고분로7길,202211~202411,갱신,-,"10,000",0,단독다가구
611,서울특별시 송파구 잠실동,2**,8m미만,50,전세,202211,16,"11,500",0,1997,백제고분로19길,202211~202411,갱신,-,"11,000",0,단독다가구
612,서울특별시 송파구 석촌동,1*,8m미만,39,월세,202211,16,"1,000",48,1995,삼학사로14길,202211~202411,신규,-,,,단독다가구
613,서울특별시 송파구 방이동,1**,12m미만,99,전세,202211,16,"20,837",0,1986,올림픽로32길,-,-,-,,,단독다가구
614,서울특별시 송파구 방이동,7*,8m미만,23.1,월세,202211,16,"1,000",60,2010,올림픽로32길,202211~202411,신규,-,,,단독다가구
615,서울특별시 송파구 문정동,1**,8m미만,33.72,월세,202211,16,"4,000",70,2016,송이로36길,202301~202501,신규,-,,,단독다가구
616,서울특별시 송파구 풍납동,2**,-,52.16,전세,202211,16,"21,000",0,1995,,-,-,-,,,단독다가구
617,서울특별시 송파구 풍납동,2**,8m미만,52,전세,202211,16,"21,000",0,1995,풍성로24길,-,-,-,,,단독다가구
618,서울특별시 송파구 마천동,3*,8m미만,34,월세,202211,16,"1,000",45,1989,마천로,202301~202501,신규,-,,,단독다가구
619,서울특별시 송파구 거여동,1**,12m미만,48,전세,202211,15,"15,000",0,1995,오금로53길,202212~202412,신규,-,,,단독다가구
620,서울특별시 송파구 마천동,1**,8m미만,66.68,전세,202211,15,"23,000",0,1977,성내천로32나길,-,-,-,,,단독다가구
621,서울특별시 송파구 마천동,3**,8m미만,26.5,전세,202211,15,"11,500",0,1984,성내천로29다길,-,-,-,,,단독다가구
622,서울특별시 송파구 문정동,9*,12m미만,50,전세,202211,15,"25,000",0,1989,송이로36길,202212~202412,신규,-,,,단독다가구
623,서울특별시 송파구 풍납동,1**,8m미만,39,전세,202211,15,"12,000",0,1994,바람드리16길,202212~202412,신규,-,,,단독다가구
624,서울특별시 송파구 석촌동,1**,-,26.4,월세,202211,15,"12,000",3,2010,,-,-,-,,,단독다가구
625,서울특별시 송파구 풍납동,1**,8m미만,30.82,월세,202211,15,"8,000",10,1990,바람드리6길,202212~202412,신규,-,,,단독다가구
626,서울특별시 송파구 풍납동,3**,8m미만,59,월세,202211,15,"4,000",74,1996,강동대로7길,202211~202411,갱신,사용,"4,000",70,단독다가구
627,서울특별시 송파구 거여동,1**,12m미만,48,전세,202211,15,"15,000",0,1995,오금로53길,202212~202412,신규,-,,,단독다가구
628,서울특별시 송파구 풍납동,2**,25m미만,77.19,월세,202211,15,"18,450",9,2003,토성로,202211~202411,갱신,-,"18,450",5,단독다가구
629,서울특별시 송파구 풍납동,3**,8m미만,35,월세,202211,15,"3,000",45,1992,풍성로4길,202212~202412,신규,-,,,단독다가구
630,서울특별시 송파구 풍납동,3**,8m미만,26.4,월세,202211,15,"1,000",56,2012,올림픽로45길,202211~202411,신규,-,,,단독다가구
631,서울특별시 송파구 거여동,1*,12m미만,30,월세,202211,14,"20,000",25,2021,오금로57길,202211~202411,신규,-,,,단독다가구
632,서울특별시 송파구 삼전동,*,8m미만,49,월세,202211,14,"1,000",85,2000,백제고분로27길,202212~202412,신규,-,,,단독다가구
633,서울특별시 송파구 삼전동,1**,8m미만,43,월세,202211,14,"5,000",70,1995,삼전로10길,202211~202411,신규,-,,,단독다가구
634,서울특별시 송파구 삼전동,1**,8m미만,19.8,월세,202211,14,"1,000",28,1997,백제고분로32길,-,-,-,,,단독다가구
635,서울특별시 송파구 삼전동,1**,8m미만,80,전세,202211,14,"25,357",0,1996,백제고분로32길,202211~202411,갱신,-,"24,150",0,단독다가구
636,서울특별시 송파구 마천동,1**,8m미만,32.5,월세,202211,14,500,45,1987,마천로43길,202211~202411,신규,-,,,단독다가구
637,서울특별시 송파구 방이동,1**,8m미만,52.84,전세,202211,14,"23,000",0,1995,백제고분로48길,202211~202411,갱신,-,"19,400",0,단독다가구
638,서울특별시 송파구 마천동,1**,8m미만,34.97,전세,202211,14,"10,000",0,1987,거마로22길,202301~202501,신규,-,,,단독다가구
639,서울특별시 송파구 풍납동,4**,8m미만,36.3,월세,202211,14,"2,000",45,1996,토성로17길,202212~202412,신규,-,,,단독다가구
640,서울특별시 송파구 풍납동,2**,8m미만,38,월세,202211,14,"9,450",21,1995,풍성로22길,202212~202412,갱신,사용,"9,000",20,단독다가구
641,서울특별시 송파구 거여동,1*,12m미만,21.1,월세,202211,14,500,30,1992,거마로3길,-,-,-,,,단독다가구
642,서울특별시 송파구 마천동,4*,-,18,월세,202211,14,500,25,1988,,-,-,-,,,단독다가구
643,서울특별시 송파구 삼전동,3*,8m미만,49.46,전세,202211,14,"18,000",0,1995,삼전로4길,202212~202412,신규,-,,,단독다가구
644,서울특별시 송파구 방이동,1**,8m미만,78,월세,202211,14,"33,000",15,1998,오금로23길,-,갱신,-,"23,000",15,단독다가구
645,서울특별시 송파구 방이동,1**,8m미만,78,월세,202211,14,"33,000",15,1998,오금로23길,-,-,-,,,단독다가구
646,서울특별시 송파구 거여동,5**,8m미만,33.3,월세,202211,13,"1,300",35,1989,양산로7길,202211~202411,갱신,-,"2,000",35,단독다가구
647,서울특별시 송파구 거여동,2**,8m미만,29,전세,202211,13,"12,600",0,1988,오금로64다길,202212~202411,갱신,사용,"12,000",0,단독다가구
648,서울특별시 송파구 잠실동,2**,8m미만,95.92,월세,202211,12,"30,000",100,1997,백제고분로7길,202301~202501,신규,-,,,단독다가구
649,서울특별시 송파구 풍납동,1**,8m미만,26.4,전세,202211,12,"10,000",0,1997,풍성로25다길,202212~202411,신규,-,,,단독다가구
650,서울특별시 송파구 풍납동,8*,8m미만,13.31,월세,202211,12,"1,500",15,1990,바람드리9길,-,-,-,,,단독다가구
651,서울특별시 송파구 거여동,*,12m미만,60,월세,202211,12,"5,000",53,1988,성내천로,202212~202411,갱신,사용,"5,000",50,단독다가구
652,서울특별시 송파구 송파동,9*,8m미만,38.9,월세,202211,12,0,45,1985,가락로18길,202211~202305,신규,-,,,단독다가구
653,서울특별시 송파구 방이동,1**,8m미만,40,월세,202211,12,300,20,1987,위례성대로8길,-,-,-,,,단독다가구
654,서울특별시 송파구 방이동,6*,8m미만,74.44,전세,202211,12,"24,255",0,1985,오금로15길,-,갱신,사용,"23,100",0,단독다가구
655,서울특별시 송파구 풍납동,4**,8m미만,43,월세,202211,12,"1,500",50,1991,올림픽로57길,202211~202411,갱신,-,"1,500",45,단독다가구
656,서울특별시 송파구 풍납동,2**,8m미만,20,월세,202211,12,500,35,1992,풍성로20길,202211~202411,신규,-,,,단독다가구
657,서울특별시 송파구 삼전동,1*,8m미만,23.5,월세,202211,12,500,37,1997,백제고분로21길,202211~202411,-,-,,,단독다가구
658,서울특별시 송파구 삼전동,1*,8m미만,23.5,월세,202211,12,500,37,1997,백제고분로21길,202211~202411,신규,-,,,단독다가구
659,서울특별시 송파구 석촌동,2*,8m미만,28.05,전세,202211,12,"11,300",0,1996,백제고분로33길,-,-,-,,,단독다가구
660,서울특별시 송파구 잠실동,2**,8m미만,95.92,월세,202211,12,"30,000",100,1997,백제고분로7길,202301~202501,신규,-,,,단독다가구
661,서울특별시 송파구 송파동,4*,8m미만,33,월세,202211,12,"9,000",22,1994,백제고분로45길,202212~202412,갱신,사용,"9,000",20,단독다가구
662,서울특별시 송파구 송파동,1**,8m미만,76.32,월세,202211,12,"7,000",30,1989,송이로12길,-,-,-,,,단독다가구
663,서울특별시 송파구 가락동,1**,8m미만,108.54,전세,202211,12,"33,000",0,1989,문정로13길,202301~202501,신규,-,,,단독다가구
664,서울특별시 송파구 가락동,1**,-,108.54,전세,202211,12,"33,000",0,1989,,-,-,-,,,단독다가구
665,서울특별시 송파구 삼전동,3*,8m미만,14,월세,202211,12,300,33,,백제고분로22길,202211~202411,신규,-,,,단독다가구
666,서울특별시 송파구 문정동,8*,12m미만,36.78,월세,202211,12,"1,000",60,1988,송이로36길,202211~202411,신규,-,,,단독다가구
667,서울특별시 송파구 석촌동,2**,8m미만,45.52,전세,202211,11,"21,000",0,,가락로5길,202212~202412,신규,-,,,단독다가구
668,서울특별시 송파구 가락동,1**,12m미만,45,월세,202211,11,"3,000",70,1991,중대로16길,202212~202412,신규,-,,,단독다가구
669,서울특별시 송파구 석촌동,1**,12m미만,15.5,월세,202211,11,500,55,1986,석촌호수로18길,202212~202312,신규,-,,,단독다가구
670,서울특별시 송파구 삼전동,1**,8m미만,39,월세,202211,11,"3,000",65,1995,백제고분로32길,202212~202412,신규,-,,,단독다가구
671,서울특별시 송파구 마천동,1**,8m미만,30,월세,202211,11,500,30,1991,성내천로34가길,-,-,-,,,단독다가구
672,서울특별시 송파구 풍납동,2**,8m미만,30,월세,202211,11,"2,000",30,1984,토성로7길,-,-,-,,,단독다가구
673,서울특별시 송파구 마천동,9*,12m미만,70.74,전세,202211,11,"23,000",0,1986,마천로39길,-,신규,-,,,단독다가구
674,서울특별시 송파구 마천동,1**,8m미만,30,월세,202211,11,500,25,1989,성내천로32가길,-,-,-,,,단독다가구
675,서울특별시 송파구 거여동,5**,8m미만,53,전세,202211,11,"11,500",0,1989,오금로56길,202211~202411,갱신,-,"9,000",0,단독다가구
676,서울특별시 송파구 석촌동,5*,8m미만,59.5,월세,202211,11,"3,000",90,1996,석촌호수로18길,202211~202411,신규,-,,,단독다가구
677,서울특별시 송파구 풍납동,9*,12m미만,59.29,전세,202211,10,"20,500",0,1998,한가람로20길,202212~202412,갱신,-,"19,500",0,단독다가구
678,서울특별시 송파구 삼전동,*,8m미만,39,전세,202211,10,"10,000",0,1996,백제고분로27길,202212~202412,신규,-,,,단독다가구
679,서울특별시 송파구 문정동,1**,12m미만,47.17,월세,202211,10,"16,000",6,1997,새말로15길,-,갱신,-,"16,000",3,단독다가구
680,서울특별시 송파구 문정동,1**,12m미만,76,전세,202211,10,"10,400",0,1997,송이로31길,202211~202411,갱신,-,"25,000",0,단독다가구
681,서울특별시 송파구 잠실동,2**,8m미만,23,월세,202211,10,"1,000",60,1995,백제고분로7길,202212~202411,신규,-,,,단독다가구
682,서울특별시 송파구 가락동,2*,12m미만,18.15,월세,202211,10,100,80,,오금로34길,202211~202301,신규,-,,,단독다가구
683,서울특별시 송파구 삼전동,1**,-,25,월세,202211,10,"1,000",40,1996,,-,-,-,,,단독다가구
684,서울특별시 송파구 거여동,2**,8m미만,21,월세,202211,10,500,30,1988,오금로68길,-,-,-,,,단독다가구
685,서울특별시 송파구 석촌동,5*,8m미만,67.79,전세,202211,10,"22,500",0,1996,석촌호수로18길,202211~202311,갱신,-,"19,500",0,단독다가구
686,서울특별시 송파구 석촌동,2**,-,67.52,월세,202211,10,"10,000",49,1997,,-,-,-,,,단독다가구
687,서울특별시 송파구 마천동,3**,8m미만,37.8,월세,202211,9,300,30,1993,마천로61길,202211~202403,신규,-,,,단독다가구
688,서울특별시 송파구 송파동,1**,8m미만,33,월세,202211,9,"1,000",53,1996,오금로22길,202211~202411,갱신,사용,"1,000",50,단독다가구
689,서울특별시 송파구 방이동,1**,12m미만,21,월세,202211,9,500,45,1983,가락로42길,202212~202311,갱신,-,500,35,단독다가구
690,서울특별시 송파구 마천동,3**,-,28.77,전세,202211,9,"3,000",0,1991,,-,-,-,,,단독다가구
691,서울특별시 송파구 가락동,1**,8m미만,30,전세,202211,9,"12,075",0,1996,문정로13길,-,-,-,,,단독다가구
692,서울특별시 송파구 거여동,*,12m미만,48,월세,202211,9,"6,000",20,1990,오금로53길,-,-,-,,,단독다가구
693,서울특별시 송파구 마천동,2**,-,17.34,전세,202211,9,"10,000",0,1973,,-,-,-,,,단독다가구
694,서울특별시 송파구 송파동,1**,8m미만,36,전세,202211,9,"10,000",0,1986,백제고분로46길,202212~202412,신규,-,,,단독다가구
695,서울특별시 송파구 거여동,2*,12m미만,15,월세,202211,9,"1,000",40,2009,오금로59길,202211~202411,신규,-,,,단독다가구
696,서울특별시 송파구 송파동,1**,-,40,월세,202211,9,"2,000",60,1993,,-,-,-,,,단독다가구
697,서울특별시 송파구 송파동,1**,-,33.97,월세,202211,9,"3,000",30,2001,,-,-,-,,,단독다가구
698,서울특별시 송파구 송파동,1**,12m미만,40,월세,202211,9,"2,000",60,1993,송파대로36길,202211~202411,신규,-,,,단독다가구
699,서울특별시 송파구 풍납동,1**,8m미만,28,월세,202211,9,500,30,1992,풍성로25가길,-,-,-,,,단독다가구
700,서울특별시 송파구 마천동,3**,8m미만,28.77,전세,202211,9,"3,000",0,1991,마천로61마길,-,-,-,,,단독다가구
701,서울특별시 송파구 석촌동,2**,8m미만,54,월세,202211,9,100,100,2000,백제고분로34길,202211~202305,신규,-,,,단독다가구
702,서울특별시 송파구 석촌동,2**,8m미만,60,월세,202211,9,"2,000",60,1991,삼학사로10길,202212~202412,신규,-,,,단독다가구
703,서울특별시 송파구 석촌동,2**,8m미만,45.8,월세,202211,9,"15,000",30,,백제고분로34길,202211~202411,갱신,-,"15,000",30,단독다가구
704,서울특별시 송파구 송파동,1**,8m미만,33,전세,202211,9,"10,500",0,1996,오금로22길,202211~202411,갱신,사용,"10,000",0,단독다가구
705,서울특별시 송파구 거여동,5**,8m미만,25,전세,202211,9,"6,000",0,1989,오금로64다길,-,-,-,,,단독다가구
706,서울특별시 송파구 거여동,2**,-,16.76,전세,202211,9,"5,000",0,1991,,-,-,-,,,단독다가구
707,서울특별시 송파구 가락동,1**,12m미만,57.77,전세,202211,9,"50,000",0,,중대로16길,202212~202412,신규,-,,,단독다가구
708,서울특별시 송파구 삼전동,1*,8m미만,28,전세,202211,8,"15,750",0,2001,백제고분로23길,202212~202412,갱신,사용,"15,000",0,단독다가구
709,서울특별시 송파구 마천동,1**,8m미만,53.46,월세,202211,8,"3,000",60,1984,거마로20길,202212~202412,신규,-,,,단독다가구
710,서울특별시 송파구 마천동,3**,8m미만,21,월세,202211,8,500,25,1993,마천로57길,-,-,-,,,단독다가구
711,서울특별시 송파구 마천동,1**,8m미만,27,월세,202211,8,500,30,1986,성내천로42길,-,-,-,,,단독다가구
712,서울특별시 송파구 송파동,3*,8m미만,72.6,월세,202211,8,"2,000",94,1997,백제고분로45길,-,갱신,-,"2,000",84,단독다가구
713,서울특별시 송파구 석촌동,2**,-,27,월세,202211,8,"1,000",60,1986,,-,-,-,,,단독다가구
714,서울특별시 송파구 석촌동,2**,8m미만,46,월세,202211,8,"2,000",90,1993,백제고분로34길,202211~202411,신규,-,,,단독다가구
715,서울특별시 송파구 잠실동,3**,8m미만,30,월세,202211,8,"1,000",80,2017,백제고분로12길,202211~202411,신규,-,,,단독다가구
716,서울특별시 송파구 방이동,1**,8m미만,39.66,월세,202211,8,"1,000",45,1988,위례성대로8길,202212~202412,신규,-,,,단독다가구
717,서울특별시 송파구 풍납동,1**,8m미만,59.49,월세,202211,8,"1,000",40,1987,바람드리1길,202212~202412,신규,-,,,단독다가구
718,서울특별시 송파구 삼전동,1**,8m미만,36,월세,202211,8,"1,500",45,1996,백제고분로31길,202211~202411,신규,-,,,단독다가구
719,서울특별시 송파구 마천동,8*,8m미만,31.07,전세,202211,7,"10,000",0,1988,마천로43길,202211~202411,신규,-,,,단독다가구
720,서울특별시 송파구 마천동,5**,8m미만,50.71,전세,202211,7,"14,000",0,1994,성내천로59길,202211~202411,신규,-,,,단독다가구
721,서울특별시 송파구 문정동,1**,12m미만,20,월세,202211,7,"10,000",20,2018,새말로15길,202212~202412,신규,-,,,단독다가구
722,서울특별시 송파구 송파동,1**,-,26.4,월세,202211,7,"3,000",85,2022,,-,-,-,,,단독다가구
723,서울특별시 송파구 송파동,9*,8m미만,35.12,월세,202211,7,"12,000",5,1989,송파대로40길,202212~202412,신규,-,,,단독다가구
724,서울특별시 송파구 송파동,9*,8m미만,26,월세,202211,7,"1,000",66,2016,송파대로40길,-,-,-,,,단독다가구
725,서울특별시 송파구 풍납동,2**,-,35,월세,202211,7,"1,000",30,1994,,-,-,-,,,단독다가구
726,서울특별시 송파구 풍납동,2**,8m미만,35,월세,202211,7,"1,000",30,1994,풍성로22길,-,-,-,,,단독다가구
727,서울특별시 송파구 삼전동,3*,8m미만,33,월세,202211,7,"4,000",35,1995,삼전로4길,202212~202412,신규,-,,,단독다가구
728,서울특별시 송파구 가락동,7*,25m미만,60,월세,202211,7,"1,000",66,1990,양재대로62길,202212~202412,신규,-,,,단독다가구
729,서울특별시 송파구 오금동,7*,12m미만,35.4,월세,202211,7,"4,500",30,1989,마천로17길,-,-,-,,,단독다가구
730,서울특별시 송파구 잠실동,3**,8m미만,30,월세,202211,7,"1,000",65,1995,백제고분로14길,202211~202411,신규,-,,,단독다가구
731,서울특별시 송파구 잠실동,3**,8m미만,30,월세,202211,7,"1,000",45,1998,백제고분로20길,202211~202411,신규,-,,,단독다가구
732,서울특별시 송파구 풍납동,2**,8m미만,30,월세,202211,7,"1,000",50,1988,토성로7길,202212~202412,신규,-,,,단독다가구
733,서울특별시 송파구 석촌동,2*,8m미만,14.26,월세,202211,6,"1,000",60,1994,백제고분로36나길,-,갱신,-,"1,000",60,단독다가구
734,서울특별시 송파구 석촌동,2*,8m미만,55,월세,202211,6,"5,000",100,1994,백제고분로36나길,-,갱신,-,"5,000",100,단독다가구
735,서울특별시 송파구 풍납동,1**,8m미만,30.1,월세,202211,6,500,30,,바람드리길,202211~202411,신규,-,,,단독다가구
736,서울특별시 송파구 삼전동,4*,12m미만,30,월세,202211,6,300,25,1985,백제고분로22길,-,-,-,,,단독다가구
737,서울특별시 송파구 문정동,2*,8m미만,20,월세,202211,6,"1,000",55,2000,동남로8길,202211~202411,신규,-,,,단독다가구
738,서울특별시 송파구 가락동,1**,-,17.02,월세,202211,5,"1,000",50,,,-,-,-,,,단독다가구
739,서울특별시 송파구 가락동,8*,12m미만,108.04,월세,202211,5,"15,000",60,1990,송이로20길,202211~202411,갱신,-,"15,000",50,단독다가구
740,서울특별시 송파구 문정동,9*,-,79,전세,202211,5,"36,700",0,1989,,-,-,-,,,단독다가구
741,서울특별시 송파구 삼전동,3*,-,36,월세,202211,5,"15,000",10,1996,,-,-,-,,,단독다가구
742,서울특별시 송파구 문정동,8*,12m미만,49,전세,202211,5,"20,000",0,1988,송이로36길,202212~202412,신규,-,,,단독다가구
743,서울특별시 송파구 풍납동,4**,8m미만,43,전세,202211,5,"20,000",0,2002,천호대로152길,202211~202411,신규,-,,,단독다가구
744,서울특별시 송파구 풍납동,4**,8m미만,19.8,월세,202211,5,"5,000",46,2018,올림픽로57길,202211~202411,신규,-,,,단독다가구
745,서울특별시 송파구 풍납동,2**,8m미만,41,월세,202211,5,700,50,1989,풍성로6길,202211~202411,갱신,-,500,45,단독다가구
746,서울특별시 송파구 풍납동,2**,8m미만,41,월세,202211,5,700,50,,풍성로6길,202211~202411,갱신,-,700,50,단독다가구
747,서울특별시 송파구 잠실동,2**,8m미만,45,월세,202211,5,"3,000",60,1997,백제고분로7길,202211~202411,신규,-,,,단독다가구
748,서울특별시 송파구 거여동,5**,8m미만,40,월세,202211,5,"1,000",35,1990,오금로64가길,202211~202411,신규,-,,,단독다가구
749,서울특별시 송파구 거여동,1**,8m미만,36,전세,202211,5,"10,500",0,1988,오금로59길,202302~202501,갱신,-,"8,500",0,단독다가구
750,서울특별시 송파구 거여동,1**,8m미만,25,월세,202211,5,700,40,1993,거마로9길,202212~202412,신규,-,,,단독다가구
751,서울특별시 송파구 풍납동,4**,8m미만,17,전세,202211,5,"13,000",0,2022,올림픽로61길,202211~202411,신규,-,,,단독다가구
752,서울특별시 송파구 삼전동,5*,8m미만,16.5,월세,202211,5,500,48,1989,백제고분로28길,202211~202411,신규,-,,,단독다가구
753,서울특별시 송파구 마천동,1**,8m미만,35.3,월세,202211,5,500,30,1997,성내천로32나길,-,-,-,,,단독다가구
754,서울특별시 송파구 풍납동,2**,8m미만,33,월세,202211,5,"1,000",50,1996,강동대로3길,202211~202411,신규,-,,,단독다가구
755,서울특별시 송파구 송파동,1**,8m미만,40,월세,202211,4,"3,000",60,1997,백제고분로44길,202212~202412,신규,-,,,단독다가구
756,서울특별시 송파구 잠실동,3**,8m미만,19.8,월세,202211,4,"1,000",45,1996,백제고분로12길,202211~202411,신규,-,,,단독다가구
757,서울특별시 송파구 잠실동,2**,8m미만,30,월세,202211,4,"1,000",48,1996,백제고분로11길,202211~202411,신규,-,,,단독다가구
758,서울특별시 송파구 마천동,2**,8m미만,56.65,전세,202211,4,"12,000",0,1995,성내천로55길,202211~202411,신규,-,,,단독다가구
759,서울특별시 송파구 석촌동,2**,8m미만,59.16,월세,202211,4,"3,500",40,,가락로3길,202211~202311,갱신,-,"3,500",40,단독다가구
760,서울특별시 송파구 문정동,3*,25m미만,59,전세,202211,4,"16,500",0,1988,문정로,202301~202501,-,-,,,단독다가구
761,서울특별시 송파구 문정동,1**,8m미만,25,월세,202211,4,"5,000",50,2003,송이로36길,202211~202411,신규,-,,,단독다가구
762,서울특별시 송파구 석촌동,1*,8m미만,50,월세,202211,4,"1,000",55,2001,삼학사로18길,202212~202412,신규,-,,,단독다가구
763,서울특별시 송파구 석촌동,2**,-,33,월세,202211,4,"1,000",30,1983,,-,-,-,,,단독다가구
764,서울특별시 송파구 거여동,1**,8m미만,33,월세,202211,4,600,50,1993,거마로13길,202212~202412,신규,-,,,단독다가구
765,서울특별시 송파구 거여동,1**,12m미만,43.87,전세,202211,4,"8,600",0,1993,거마로9길,202211~202411,신규,-,,,단독다가구
766,서울특별시 송파구 송파동,1**,8m미만,40,월세,202211,4,"7,000",75,1997,백제고분로44길,202211~202411,신규,-,,,단독다가구
767,서울특별시 송파구 방이동,1**,8m미만,26.4,월세,202211,4,500,30,1997,올림픽로32길,-,-,-,,,단독다가구
768,서울특별시 송파구 방이동,1**,8m미만,59,월세,202211,4,"2,000",79,1994,오금로23길,202211~202411,신규,-,,,단독다가구
769,서울특별시 송파구 방이동,1**,8m미만,59,월세,202211,4,"2,000",79,1994,오금로23길,-,-,-,,,단독다가구
770,서울특별시 송파구 잠실동,2**,8m미만,40,전세,202211,3,"19,000",0,1996,백제고분로19길,202212~202412,갱신,-,"16,000",0,단독다가구
771,서울특별시 송파구 가락동,1**,25m미만,20.91,전세,202211,3,"7,350",0,,문정로,202212~202412,신규,-,,,단독다가구
772,서울특별시 송파구 마천동,1**,8m미만,26.64,월세,202211,3,200,30,1988,거마로22길,-,-,-,,,단독다가구
773,서울특별시 송파구 잠실동,3**,8m미만,29.75,월세,202211,3,"1,000",65,1995,백제고분로14길,202211~202411,신규,-,,,단독다가구
774,서울특별시 송파구 풍납동,8*,8m미만,25,월세,202211,3,"2,000",60,1987,바람드리5길,202301~202501,신규,-,,,단독다가구
775,서울특별시 송파구 풍납동,4**,8m미만,23,전세,202211,3,"6,000",0,2009,올림픽로47길,-,-,-,,,단독다가구
776,서울특별시 송파구 마천동,1**,8m미만,31.31,월세,202211,3,"2,000",30,1987,거마로22길,-,-,-,,,단독다가구
777,서울특별시 송파구 마천동,3**,-,80.19,월세,202211,2,"12,000",40,1991,,-,-,-,,,단독다가구
778,서울특별시 송파구 문정동,3*,12m미만,23,전세,202211,2,"13,000",0,1991,동남로6길,202211~202411,신규,-,,,단독다가구
779,서울특별시 송파구 가락동,3*,8m미만,58.05,전세,202211,2,"21,000",0,1987,송이로19길,202211~202411,갱신,사용,"20,000",0,단독다가구
780,서울특별시 송파구 마천동,3**,-,33.53,전세,202211,2,"6,000",0,1991,,-,-,-,,,단독다가구
781,서울특별시 송파구 오금동,3*,-,19.6,월세,202211,2,"2,000",30,1990,,-,-,-,,,단독다가구
782,서울특별시 송파구 잠실동,2**,8m미만,53.45,월세,202211,2,"5,000",132,2019,백제고분로12길,202211~202411,신규,-,,,단독다가구
783,서울특별시 송파구 잠실동,3**,8m미만,36,월세,202211,2,"1,000",80,1996,백제고분로12길,202301~202501,신규,-,,,단독다가구
784,서울특별시 송파구 마천동,3**,8m미만,29.07,전세,202211,2,"8,000",0,1989,성내천로43나길,202211~202411,신규,-,,,단독다가구
785,서울특별시 송파구 삼전동,7*,8m미만,36,월세,202211,2,"1,000",85,1996,백제고분로32길,202211~202411,신규,-,,,단독다가구
786,서울특별시 송파구 마천동,3**,-,80.19,월세,202211,2,"12,000",40,1991,,-,-,-,,,단독다가구
787,서울특별시 송파구 마천동,3**,8m미만,201.15,전세,202211,2,"6,000",0,1991,마천로59길,202211~202411,신규,-,,,단독다가구
788,서울특별시 송파구 거여동,1**,8m미만,26.71,월세,202211,2,300,20,1990,거마로9길,-,-,-,,,단독다가구
789,서울특별시 송파구 가락동,3*,-,58.05,전세,202211,2,"21,000",0,,송이로19길,202211~202411,갱신,사용,"20,000",0,단독다가구
790,서울특별시 송파구 풍납동,4**,8m미만,16.52,월세,202211,2,500,33,1989,올림픽로57길,202211~202411,신규,-,,,단독다가구
791,서울특별시 송파구 거여동,1**,8m미만,35,월세,202211,2,"1,000",35,1996,거마로9길,202211~202411,신규,-,,,단독다가구
792,서울특별시 송파구 마천동,1**,-,41.08,월세,202211,2,"10,000",15,1987,,-,-,-,,,단독다가구
793,서울특별시 송파구 마천동,1**,-,41.08,월세,202211,2,"10,000",15,1987,,-,-,-,,,단독다가구
794,서울특별시 송파구 잠실동,3**,8m미만,18.5,전세,202211,1,"12,000",0,2016,백제고분로18길,202211~202411,신규,-,,,단독다가구
795,서울특별시 송파구 마천동,3**,-,33.22,전세,202211,1,"9,000",0,1992,,-,-,-,,,단독다가구
796,서울특별시 송파구 마천동,1*,12m미만,78.01,전세,202211,1,"20,000",0,1992,성내천로23길,202212~202412,신규,-,,,단독다가구
797,서울특별시 송파구 마천동,4*,12m미만,13,월세,202211,1,300,25,1987,성내천로24길,-,-,-,,,단독다가구
798,서울특별시 송파구 마천동,1*,8m미만,37.45,월세,202211,1,"3,000",30,1989,마천로35길,-,-,-,,,단독다가구
799,서울특별시 송파구 마천동,3**,8m미만,53.66,월세,202211,1,"12,000",35,1988,성내천로46길,202212~202412,신규,-,,,단독다가구
800,서울특별시 송파구 방이동,6*,8m미만,18.2,월세,202211,1,300,57,1985,올림픽로32길,202211~202311,신규,-,,,단독다가구
801,서울특별시 송파구 거여동,2**,8m미만,20,월세,202211,1,300,29,1992,오금로64마길,-,-,-,,,단독다가구
802,서울특별시 송파구 거여동,2**,12m미만,30,월세,202211,1,500,25,1993,양산로8길,-,-,-,,,단독다가구
803,서울특별시 송파구 문정동,6*,12m미만,41.24,전세,202211,1,"16,800",0,1994,문정로4길,-,-,-,,,단독다가구
804,서울특별시 송파구 문정동,1*,12m미만,37,월세,202211,1,"2,000",70,1987,동남로8길,202212~202412,신규,-,,,단독다가구
